SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Costa Rica,29,60734,4.21763885515,0,61,61,2.64970197912,6.02899986388,160927.00000000000,61,0,44,0
Nicaragua,30,154340,10.71805546980,0,62,62,0.40561098873,2.62605728954,62602.00000000000,62,0,49,0
Republic of the Congo,31,403810,28.04236088680,0,63,63,0.14830984869,1.99862070233,59889.00000000000,63,0,2,0
Democratic Republic of the Congo,32,2731461,189.68479014900,0,62,62,0.02218226802,0.76471153970,60590.00000000000,61,0,62,0
Bhutan,33,53042,3.68347219275,0,23,23,0.14465894951,1.00211901615,7673.00000000000,23,0,2,0
Ukraine,34,1015750,70.53819388010,0,63,63,1.91651193699,4.67368257881,1946697.00000000000,63,0,2,0
Belarus,35,404959,28.12215255280,0,63,63,1.58135761892,4.94593342219,640385.00000000000,62,0,56,0
Namibia,36,1038865,72.14340220060,0,63,63,0.05019420233,0.98864855397,52145.00000000000,64,0,57,0
South Africa,37,1628616,113.09833242900,0,63,63,1.17250843661,5.29558199515,1909566.00000000000,64,0,1,0
Netherlands,38,71480,4.96388884918,0,63,63,20.07897313930,16.40522679200,1435245.00000000000,63,6,2,14
Oman,39,388545,26.98229145080,0,63,63,1.45492542691,5.87311362538,565304.00000000000,63,0,54,0
Uzbekistan,40,698586,48.51291627860,0,63,63,1.38208896256,4.73121603197,965508.00000000000,63,0,52,0
Kazakhstan,41,4742793,329.36062236500,0,63,63,0.36600142574,2.62482675722,1735869.00000000000,63,0,2,0
Tajikistan,42,211630,14.69652766020,0,57,57,0.67662429712,2.67733822352,143194.00000000000,57,0,50,0
Lithuania,43,132375,9.19270825979,0,63,63,2.07567138810,5.94480562162,274767.00000000000,62,0,63,0
Brazil,44,10182356,707.10804989900,0,63,63,0.67384532617,4.11975358958,6861333.00000000000,63,0,2,0
Uruguay,45,245896,17.07611097450,0,62,62,0.59046507467,3.81713772466,145193.00000000000,62,0,52,0
Mongolia,46,2658249,184.60062352300,0,63,63,0.02354444599,0.64670062857,62587.00000000000,63,0,50,0
Russia,47,41034337,2849.60671331000,0,63,63,0.62744849515,3.53007840618,25746933.00000000000,63,0,2,0
Czechia,48,141429,9.82145825476,0,63,63,7.81650156616,8.38077081316,1105480.00000000000,63,4,2,5
Germany,49,661451,45.93409685470,0,63,63,9.65549073174,10.84425083210,6386634.00000000000,62,4,63,6
Estonia,50,102099,7.09020827661,0,63,63,2.73743131666,6.98849474095,279489.00000000000,62,0,56,0
Latvia,51,136848,9.50333325731,0,63,63,1.16774085116,4.91929674948,159803.00000000000,62,0,63,0
Norway,52,862002,59.86124952110,0,63,63,2.82832986466,7.23760813827,2438026.00000000000,62,0,63,0
Sweden,53,1131243,78.55854103820,0,63,63,2.98609317362,7.18783840123,3377997.00000000000,62,0,63,0
Finland,54,898283,62.38076338980,0,63,63,3.20497771860,7.78029870220,2878977.00000000000,62,0,63,0
Vietnam,55,402394,27.94402755420,0,63,63,1.77133853885,5.11108683165,712776.00000000000,63,0,62,0
Cambodia,56,217016,15.07055543500,0,58,58,0.07892966417,1.37075267826,17129.00000000000,57,0,40,0
Luxembourg,57,4681,0.32506944184,3,60,57,15.41273232220,12.00715980550,72147.00000000000,58,7,3,10
United Arab Emirates,58,90774,6.30374994957,0,63,63,8.72686011413,15.82529245010,792172.00000000000,63,0,2,3
Belgium,59,56126,3.89763885771,0,63,63,22.68661582870,15.84788027560,1273309.00000000000,62,5,0,19
Georgia,60,109182,7.58208327268,0,62,62,0.86712095400,3.77818484513,94674.00000000000,62,0,2,0
Macedonia,61,39477,2.74145831140,0,59,59,2.57565164526,5.69231454470,101679.00000000000,59,0,50,0
Albania,62,43765,3.03923608680,0,61,61,1.76291557180,4.72788377594,77154.00000000000,61,0,61,0
Azerbaijan,63,131531,9.13409714915,0,61,61,1.82895287043,5.27679661410,240564.00000000000,61,0,61,0
Kosovo,64,17241,1.19729165709,0,57,57,2.88596949133,5.64969198697,49757.00000000000,55,0,42,0
Turkey,65,1169384,81.20722157260,0,63,63,2.17720098787,5.80929772380,2545984.00000000000,63,0,50,0
Spain,66,773025,53.68229123720,0,63,63,6.69532550694,12.14358486680,5175654.00000000000,63,0,49,3
Laos,67,281234,19.53013873260,0,56,56,0.08300916674,1.19025647039,23345.00000000000,56,0,35,0
Kyrgyzstan,68,308881,21.45006927280,0,59,59,0.47876366627,2.40661989984,147881.00000000000,59,0,56,0
Armenia,69,45122,3.13347219715,0,62,62,1.59183990071,5.29285088995,71827.00000000000,62,0,2,0
Denmark,70,4443327,308.56437253100,0,63,63,0.14022083002,1.60730677765,623047.00000000000,63,0,2,0
Libya,71,2129936,147.91222103900,0,63,63,0.43313601911,3.25783942664,922552.00000000000,63,0,53,0
Tunisia,72,220486,15.31152765530,0,63,63,2.36720698820,6.56178873780,521936.00000000000,63,0,58,0
Romania,73,394378,27.38736089200,0,63,63,2.60826415267,5.45525563564,1028642.00000000000,63,0,63,0
Hungary,74,159246,11.05874991150,0,63,63,4.22264295493,7.51993578239,672439.00000000000,63,0,2,3
Slovakia,75,85242,5.91958328598,0,63,63,5.05714319232,7.31401147088,431081.00000000000,63,0,2,4
Poland,76,592479,41.14437467080,0,63,63,6.31635551640,8.34091549159,3742308.00000000000,62,4,54,4
Ireland,77,134412,9.33416659199,0,63,63,6.22722673571,8.52827634948,837014.00000000000,62,4,55,5
Greece,78,196929,13.67562489060,0,63,63,5.26844700374,9.01933604970,1037510.00000000000,63,0,62,3
Zambia,79,904324,62.80027727540,0,61,61,0.08578120231,1.42625993151,77574.00000000000,60,0,61,0
Sierra Leone,80,84695,5.88159717517,0,33,33,0.03105260051,0.54864689978,2630.00000000000,29,0,12,0
Guinea,81,290510,20.17430539420,0,43,43,0.03882826753,0.74659166607,11280.00000000000,43,0,27,0
Liberia,82,112194,7.79124993767,0,24,24,0.03687362961,0.50963980317,4137.00000000000,22,0,15,0
Central African Republic,83,727873,50.54673570670,0,30,30,0.00395398648,0.21641614050,2878.00000000000,30,0,20,0
Sudan,84,2262248,157.10055429900,0,63,63,0.09746499942,1.40708340220,220490.00000000000,63,0,48,0
Djibouti,85,26109,1.81312498550,0,58,58,0.17097552568,2.19624683125,4464.00000000000,51,0,14,0
Eritrea,86,148570,10.31736102860,0,54,54,0.06804200040,0.98190248285,10109.00000000000,50,0,25,0
Austria,87,144646,10.04486103080,0,63,63,6.19672856491,8.36442590883,896332.00000000000,62,0,54,5
Iraq,88,608348,42.24638855090,0,63,63,1.61017706970,5.75816380223,979548.00000000000,63,0,63,0
Italy,89,477696,33.17333306790,0,63,63,13.79349209540,14.91302928790,6589096.00000000000,63,0,63,8
Switzerland,90,70296,4.88166662761,0,63,63,10.31546602940,12.17659842180,725136.00000000000,62,0,63,6
Iran,91,2247640,156.08610986200,0,63,63,2.43418919400,6.90093066972,5471181.00000000000,64,0,1,0
Liechtenstein,92,237,0.01645833320,0,43,43,15.63713080170,11.75861175550,3706.00000000000,40,4,3,11
Ivory Coast,93,378558,26.28874978970,0,60,60,0.38031952832,2.15933280151,143973.00000000000,60,0,32,0
Republic of Serbia,94,125829,8.73812493010,0,63,63,4.29548832145,7.49445879468,540497.00000000000,63,0,2,3
Mali,95,1536343,106.69048525800,0,60,60,0.02447695599,0.72299257453,37605.00000000000,60,0,48,0
Senegal,96,236749,16.44090264630,0,62,62,0.21534621054,2.04137992066,50983.00000000000,62,0,42,0
Nigeria,97,1077169,74.80340217940,0,63,63,0.67680466111,3.78356004670,729033.00000000000,63,0,63,0
Benin,98,137743,9.56548603459,0,54,54,0.17552979099,1.52786194217,24178.00000000000,54,0,45,0
Angola,99,1491699,103.59020750500,0,63,63,0.05991155052,1.26113284535,89370.00000000000,63,0,37,0
Croatia,100,90616,6.29277772744,0,63,63,5.88893793591,8.43312897655,533632.00000000000,63,0,2,4
Slovenia,101,34059,2.36520831441,0,62,62,6.74368008456,8.16092354819,229683.00000000000,61,0,62,5
Qatar,102,14396,0.99972221422,0,63,63,14.60516810230,17.98415486000,210256.00000000000,62,3,38,6
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.40636891567,6.06029702062,3463348.00000000000,63,0,50,0
Botswana,104,730557,50.73312459410,0,59,59,0.08375937812,1.19096348381,61191.00000000000,60,0,1,0
Zimbabwe,105,481221,33.41812473270,0,58,58,0.15240606707,1.72040660902,73341.00000000000,58,0,57,0
Bulgaria,106,178597,12.40256934520,0,63,63,2.73240871907,5.17411339081,488000.00000000000,63,0,54,3
Thailand,107,623806,43.31986076460,0,63,63,2.40888673722,7.03528799768,1502678.00000000000,63,0,2,0
San Marino,108,96,0.00666666661,13,55,42,37.43750000000,12.46562983100,3594.00000000000,39,52,13,37
Haiti,109,33217,2.30673609266,0,42,42,0.26697173134,1.96328474762,8868.00000000000,42,0,40,0
Dominican Republic,110,59825,4.15451385565,0,61,61,2.42159632261,6.90180000087,144872.00000000000,61,0,48,0
Chad,111,1538053,106.80923525700,0,53,53,0.00840933310,0.38077973271,12934.00000000000,52,0,42,0
Kuwait,112,23365,1.62256943146,0,63,63,14.32249090520,17.25741097980,334645.00000000000,63,0,2,6
El Salvador,113,24710,1.71597220849,0,63,63,4.59995953055,7.57182416891,113665.00000000000,63,0,36,3
Guatemala,114,132071,9.17159714885,0,63,63,1.59174989210,4.69955983951,210224.00000000000,63,0,45,0
East Timor,115,17858,1.24013887897,0,39,39,0.11266659200,1.25085511835,2012.00000000000,27,0,13,0
Brunei,116,6718,0.46652777405,0,63,63,5.36945519500,13.65006792300,36072.00000000000,63,0,55,0
Monaco,117,30,0.00208333332,39,59,20,52.20000000000,5.10163372526,1566.00000000000,13,53,39,53
Algeria,118,3062769,212.69228996500,0,63,63,0.47934042691,3.02364568115,1468109.00000000000,63,0,63,0
Mozambique,119,967112,67.16055501830,0,60,60,0.05476821712,1.10847840720,52967.00000000000,60,0,60,0
eSwatini,120,22324,1.55027776538,0,53,53,1.55541121663,4.11035537842,34723.00000000000,53,0,51,0
Burundi,121,31694,2.20097220461,0,45,45,0.11661513220,1.49077420360,3696.00000000000,40,0,24,0
Rwanda,122,29619,2.05687498355,0,46,46,0.15685877309,1.75469191692,4646.00000000000,44,0,24,0
Myanmar,123,832142,57.78763842660,0,61,61,0.09793040130,1.25317982590,81492.00000000000,61,0,55,0
Bangladesh,124,174719,12.13326379180,0,61,61,1.35784316531,3.97977715354,237241.00000000000,61,0,61,0
Andorra,125,714,0.04958333294,0,60,60,17.40896358540,16.36936156620,12430.00000000000,59,0,30,12
Afghanistan,126,901321,62.59173561040,0,58,58,0.07873776379,1.21217303003,70968.00000000000,58,0,58,0
Montenegro,127,21744,1.50999998792,0,58,58,1.91947203826,5.58766839194,41737.00000000000,58,0,2,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,57,57,2.87870164200,5.38539291509,241762.00000000000,57,0,57,0
Uganda,129,283177,19.66506928710,0,59,59,0.06123025528,1.15615534059,17339.00000000000,57,0,40,0
Cuba,130,138182,9.59597214545,0,61,61,1.36661793866,4.19318379556,188842.00000000000,61,0,61,0
Honduras,131,135703,9.42381936905,0,61,61,1.15827210894,4.05126816151,157181.00000000000,61,0,51,0
Ecuador,132,298533,20.73145816750,0,63,63,1.62980976977,5.36238336620,486552.00000000000,63,0,54,0
Colombia,133,1333091,92.57576314830,0,63,63,0.67972028916,3.72737912854,906129.00000000000,63,0,53,0
Paraguay,134,508337,35.30118027310,0,62,62,0.31408691478,2.85193443654,159662.00000000000,61,0,45,0
Portugal,135,138031,9.58548603443,0,63,63,9.88002695047,13.57299808600,1363750.00000000000,63,0,61,4
Moldova,136,56763,3.94187496847,0,58,58,1.66989059775,3.74924995881,94788.00000000000,58,0,48,0
Turkmenistan,137,706442,49.05847182980,0,63,63,0.54789494396,3.14070824036,387056.00000000000,63,0,63,0
Jordan,138,121176,8.41499993268,0,63,63,2.40363603354,7.73494847576,291263.00000000000,63,0,63,0
Nepal,139,194803,13.52798600290,0,58,58,0.26523718834,1.70978535587,51669.00000000000,56,0,32,0
Lesotho,140,40364,2.80305553313,0,51,51,0.28156277871,2.06044714788,11365.00000000000,51,0,29,0
Cameroon,141,546377,37.94284691870,0,62,62,0.06360443430,1.16157729303,34752.00000000000,62,0,49,0
Gabon,142,304269,21.12979149760,0,60,60,0.19653333070,2.02814246831,59799.00000000000,60,0,60,0
Niger,143,1448244,100.57249919500,0,58,58,0.01406599993,0.48423007229,20371.00000000000,58,0,32,0
Burkina Faso,144,326406,22.66708315200,0,60,60,0.09224095145,1.49782660000,30108.00000000000,60,0,29,0
Togo,145,67305,4.67395829594,0,49,49,0.19702845257,1.82701176882,13261.00000000000,49,0,44,0
Ghana,146,281958,19.58041651000,0,59,59,0.41577468985,2.77695634175,117231.00000000000,59,0,59,0
Guinea-Bissau,147,39257,2.72618053375,0,21,21,0.02977812874,0.56985675282,1169.00000000000,20,0,9,0
United States of America,148,16089906,1117.35457439000,0,63,63,3.50088801016,9.54122308290,56328959.00000000000,63,0,48,0
Canada,149,21978810,1526.30623779000,0,63,63,0.55271213501,3.40408355052,12147955.00000000000,63,0,2,0
Mexico,150,2508648,174.21166527300,0,63,63,1.81035043577,6.28154847366,4541532.00000000000,63,0,50,0
Belize,151,27275,1.89409720707,0,54,54,0.77583868011,2.75045519233,21161.00000000000,46,0,37,0
Panama,152,88165,6.12256939546,0,63,63,0.89028526059,4.12173919081,78492.00000000000,63,0,63,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.23726384958,5.36528799570,1332355.00000000000,63,0,53,0
Papua New Guinea,154,547907,38.04909691780,0,61,61,0.07516421582,1.21176416511,41183.00000000000,60,0,56,0
Egypt,155,1306227,90.71020760770,0,63,63,1.88328827991,7.86631178346,2460002.00000000000,63,0,2,0
Yemen,156,550751,38.24659691620,0,63,63,0.64519174727,3.25865973515,355340.00000000000,63,0,59,0
Mauritania,157,1291914,89.71624928230,0,62,62,0.01356746657,0.56499653583,17528.00000000000,62,0,37,0
Equatorial Guinea,158,31128,2.16166664937,0,40,40,0.16547802621,1.42562352150,5151.00000000000,38,0,18,0
Gambia,159,12643,0.87798610409,0,52,52,0.52922565847,3.14580118646,6691.00000000000,49,0,28,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,7.65710065415,10.12281397900,36287.00000000000,63,3,51,5
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,19.89205702650,19.36976873850,9767.00000000000,62,3,31,11
Kashmir,162,2983,0.20715277612,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Antarctica,163,73914,5.13291662560,0,5,5,0.00220526558,0.08408880774,163.00000000000,5,0,5,0
Australia,164,10021965,695.96978609900,0,63,63,0.16551913722,2.16912249612,1658827.00000000000,64,0,1,0
Fiji,165,23181,1.60979165379,0,38,38,0.58435787930,2.10188984180,13546.00000000000,34,0,21,0
New Zealand,166,420222,29.18208309990,0,63,63,0.70144352271,3.90316202913,294762.00000000000,63,0,63,0
Madagascar,167,735401,51.06951348030,0,59,59,0.01825806601,0.62221745217,13427.00000000000,58,0,38,0
Philippines,168,350966,24.37263869390,0,63,63,1.08601687913,4.45816194846,381155.00000000000,63,0,46,0
Sri Lanka,169,78211,5.43131940099,0,61,61,3.15620564882,4.80193773617,246850.00000000000,61,0,61,3
The Bahamas,170,16106,1.11847221327,0,63,63,1.65888488762,7.30830143980,26718.00000000000,63,0,45,0
Taiwan,171,46164,3.20583330769,0,63,63,14.08497963780,18.35841972840,650219.00000000000,63,0,63,5
Japan,172,549636,38.16916636130,0,63,63,11.21727652480,15.97121309090,6165419.00000000000,63,0,43,4
Iceland,173,280344,19.46833317760,0,62,62,0.68504408869,3.82492106621,192048.00000000000,61,0,3,0
Seychelles,174,507,0.03520833305,0,38,38,4.47731755424,6.55375122597,2270.00000000000,34,0,18,3
Kiribati,175,1115,0.07743055494,0,3,3,0.10493273543,0.49456496257,117.00000000000,3,0,3,0
Marshall Islands,176,186,0.01291666656,0,18,18,1.00000000000,2.76304335872,186.00000000000,11,0,5,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,17.49310118270,17.75576987090,106498.00000000000,63,3,63,10
Grenada,178,420,0.02916666643,0,36,36,7.40476190476,6.07398638932,3110.00000000000,32,4,17,6
Saint Vincent and the Grenadines,179,440,0.03055555531,0,36,36,5.45681818182,6.18156709049,2401.00000000000,34,3,18,4
Barbados,180,530,0.03680555526,5,61,56,26.09622641510,15.78966060390,13831.00000000000,57,9,5,22
Saint Lucia,181,729,0.05062499960,0,49,49,9.74622770919,8.90230870675,7105.00000000000,46,3,27,7
Dominica,182,881,0.06118055507,0,22,22,2.14415437003,2.67470014762,1889.00000000000,19,0,14,3
Antigua and Barbuda,183,557,0.03868055525,0,57,57,9.98922800718,13.08005562830,5564.00000000000,51,0,22,6
Saint Kitts and Nevis,184,323,0.02243055538,0,50,50,10.18266253870,10.26313594740,3289.00000000000,41,7,15,7
Jamaica,185,13557,0.94145832580,0,63,63,6.62484325441,8.95921089276,89813.00000000000,63,4,63,4
Mauritius,186,2505,0.17395833194,0,60,60,11.31057884230,11.63878109660,28333.00000000000,60,4,41,7
Comoros,187,1991,0.13826388778,0,8,8,0.40180813662,1.08608695660,800.00000000000,8,0,8,0
,188,1207,0.08381944377,0,18,18,1.01739850870,2.49251316914,1228.00000000000,18,0,12,0
Cabo Verde,189,4720,0.32777777516,0,49,49,1.66398305085,4.31638279193,7854.00000000000,45,0,31,0
Malta,190,470,0.03263888863,5,63,58,44.73829787230,15.81009713980,21027.00000000000,57,62,5,48
Singapore,191,599,0.04159722189,40,63,23,61.11185308850,3.40810823498,36606.00000000000,23,63,40,62
Tonga,192,747,0.05187499959,0,28,28,1.92637215529,2.74750719889,1439.00000000000,16,0,11,2
Samoa,193,3347,0.23243055370,0,23,23,0.38093815357,1.82202636041,1275.00000000000,23,0,19,0
Solomon Islands,194,32184,2.23499998212,0,19,19,0.01935744469,0.34038679691,623.00000000000,15,0,10,0
Tuvalu,195,29,0.00201388887,0,3,3,0.72413793103,1.11096577197,21.00000000000,3,0,3,0
Maldives,196,129,0.00895833326,0,46,46,8.05426356589,12.14914427560,1039.00000000000,30,0,8,3
Nauru,197,35,0.00243055554,0,6,6,3.62857142857,1.70856187288,127.00000000000,6,4,2,4
Federated States of Micronesia,198,744,0.05166666625,0,12,12,1.01075268817,1.71877440491,752.00000000000,12,0,8,0
Vanuatu,199,14976,1.03999999168,0,33,33,0.18656517094,1.56194940967,2794.00000000000,32,0,23,0
Palau,200,575,0.03993055524,0,28,28,1.03130434783,3.63782938667,593.00000000000,20,0,10,0
Bahrain,201,757,0.05256944402,3,63,60,44.63143989430,20.79852943340,33786.00000000000,61,63,3,57
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
