SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,0.99785361091,4.03549548146,2199436.00000000000,62,0,53,0
Malaysia,2,384580,26.70694423080,0,63,63,2.91631390088,8.57709219958,1121556.00000000000,62,0,3,0
Chile,3,1105326,76.75874938590,0,63,63,0.66398962840,4.15739148326,733925.00000000000,62,0,53,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.15269283377,1.96425027624,202726.00000000000,62,0,45,0
Peru,5,1532376,106.41499914900,0,63,63,0.32910982683,2.67871595161,504320.00000000000,62,0,44,0
Argentina,6,4013074,278.68569221500,0,63,63,0.63774453200,4.11173401708,2559316.00000000000,63,0,2,0
United Kingdom,7,516487,35.86715249080,0,63,63,12.00779690490,16.08349393650,6201871.00000000000,62,0,3,7
Cyprus,8,7653,0.53145832908,0,63,63,11.61662093300,14.44693252490,88902.00000000000,62,4,51,6
India,9,4012354,278.63569221500,0,63,63,3.45112744289,6.06968422466,13847145.00000000000,62,0,55,3
China,10,13697660,951.22638127900,0,63,63,1.56240109625,5.72370902222,21401239.00000000000,63,0,2,0
Israel,11,38553,2.67729164525,0,63,63,18.62905610460,20.12890663450,718206.00000000000,62,0,46,10
Lebanon,12,14036,0.97472221442,0,63,63,19.39106583070,16.35957899820,272173.00000000000,62,0,57,15
Ethiopia,13,1334965,92.70590203610,0,63,63,0.05211447491,0.97620172664,69571.00000000000,62,0,50,0
South Sudan,14,739530,51.35624958920,0,29,29,0.00769678039,0.27620508899,5692.00000000000,27,0,24,0
Somalia,15,554651,38.51743024740,0,23,23,0.00977912237,0.25773140755,5424.00000000000,19,0,20,0
Kenya,16,685660,47.61527739690,0,60,60,0.15246769536,1.56140345225,104541.00000000000,58,0,32,0
Pakistan,17,1176629,81.71034656850,0,63,63,2.80709467470,6.40865056321,3302909.00000000000,63,0,2,0
Malawi,18,143472,9.96333325363,0,62,62,0.26867263299,2.56620066080,38547.00000000000,60,0,47,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.07010317459,1.14511223279,77744.00000000000,62,0,3,0
Syria,20,264497,18.36784707530,0,63,63,3.82275791408,7.61200691152,1011108.00000000000,62,0,53,0
Somaliland,21,198714,13.79958322290,0,42,42,0.02004891452,0.51694188019,3984.00000000000,35,0,3,0
France,22,1071931,74.43965218230,0,63,63,7.77791480982,11.08707421490,8337388.00000000000,62,0,54,5
Suriname,23,170228,11.82138879430,0,63,63,0.17769109665,1.92604654257,30248.00000000000,61,0,32,0
Guyana,24,248072,17.22722208440,0,61,61,0.07199522719,1.04702965752,17860.00000000000,57,0,29,0
South Korea,25,142550,9.89930547636,0,63,63,16.98528937220,16.84440361120,2421253.00000000000,62,5,49,9
North Korea,26,186307,12.93798600760,0,57,57,0.19389502273,1.39499164387,36124.00000000000,53,0,31,0
Morocco,27,797106,55.35458289050,0,63,63,0.85180139153,4.10367375937,678976.00000000000,63,0,2,0
Western Sahara,28,115908,8.04916660227,0,17,17,0.00401180246,0.16973064089,465.00000000000,14,0,12,0
Costa Rica,29,60734,4.21763885515,0,63,63,3.98407811111,7.43245631326,241969.00000000000,62,0,54,4
Nicaragua,30,154340,10.71805546980,0,63,63,0.64956589348,3.32688112395,100254.00000000000,62,0,55,0
Republic of the Congo,31,403810,28.04236088680,0,63,63,0.12091577722,1.74992564970,48827.00000000000,61,0,48,0
Democratic Republic of the Congo,32,2731461,189.68479014900,0,63,63,0.02860813316,0.90674139795,78142.00000000000,62,0,3,0
