SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Brazil,44,10182356,707.10804989900,0,63,63,0.66266854154,4.06195171202,6747527.00000000000,63,0,51,0
Uruguay,45,245896,17.07611097450,0,63,63,0.56517389466,3.70243666142,138974.00000000000,63,0,52,0
Mongolia,46,2658249,184.60062352300,0,63,63,0.02169059407,0.59513204290,57659.00000000000,63,0,41,0
Russia,47,41034337,2849.60671331000,0,63,63,0.60623245844,3.43047490404,24876347.00000000000,63,0,60,0
Czechia,48,141429,9.82145825476,0,63,63,9.97955864780,9.64484172909,1411399.00000000000,63,4,2,7
Germany,49,661451,45.93409685470,0,63,63,10.37976660400,11.20442819470,6865707.00000000000,63,4,2,6
Estonia,50,102099,7.09020827661,0,63,63,2.97567067258,7.45786018946,303813.00000000000,62,0,56,0
Latvia,51,136848,9.50333325731,0,62,62,1.37139015550,5.21867234072,187672.00000000000,62,0,2,0
Norway,52,862002,59.86124952110,0,63,63,2.47279936705,6.77166378469,2131558.00000000000,62,0,63,0
Sweden,53,1131243,78.55854103820,0,63,63,3.24005982799,7.46421153549,3665295.00000000000,63,0,2,0
Finland,54,898283,62.38076338980,0,63,63,3.69006426705,8.68867720819,3314722.00000000000,62,0,63,0
Vietnam,55,402394,27.94402755420,0,63,63,1.85671257524,5.40070897240,747130.00000000000,63,0,57,0
Cambodia,56,217016,15.07055543500,0,63,63,0.07934898809,1.42655049399,17220.00000000000,61,0,59,0
Luxembourg,57,4681,0.32506944184,3,62,59,17.25763725700,13.80563100480,80783.00000000000,60,7,62,11
United Arab Emirates,58,90774,6.30374994957,0,63,63,8.69078150131,15.89598877520,788897.00000000000,63,0,53,2
Belgium,59,56126,3.89763885771,0,63,63,24.19119481170,16.39808038710,1357755.00000000000,63,4,2,20
Georgia,60,109182,7.58208327268,0,61,61,0.79139418586,3.50612502573,86406.00000000000,61,0,61,0
Macedonia,61,39477,2.74145831140,0,62,62,2.89794057299,6.06950271444,114402.00000000000,62,0,51,0
Albania,62,43765,3.03923608680,0,61,61,1.97621386953,5.11336632961,86489.00000000000,61,0,56,0
Azerbaijan,63,131531,9.13409714915,0,63,63,1.91946385263,5.53414870591,252469.00000000000,63,0,58,0
Kosovo,64,17241,1.19729165709,0,58,58,3.22956905052,5.91448330752,55681.00000000000,58,0,52,0
Turkey,65,1169384,81.20722157260,0,63,63,2.01541324321,5.75576571250,2356792.00000000000,63,0,50,0
Spain,66,773025,53.68229123720,0,63,63,6.57369037224,12.12136062290,5081627.00000000000,63,0,50,3
Laos,67,281234,19.53013873260,0,62,62,0.09155009707,1.26127598562,25747.00000000000,62,0,40,0
Kyrgyzstan,68,308881,21.45006927280,0,62,62,0.46916126275,2.48296861842,144915.00000000000,62,0,62,0
Armenia,69,45122,3.13347219715,0,63,63,1.42285359692,5.06627315201,64202.00000000000,63,0,42,0
Denmark,70,4443327,308.56437253100,0,61,61,0.17263347937,1.83306065526,767067.00000000000,61,0,2,0
Libya,71,2129936,147.91222103900,0,63,63,0.46763658626,3.37336163799,996036.00000000000,63,0,56,0
Tunisia,72,220486,15.31152765530,0,63,63,2.35113340530,6.49870962839,518392.00000000000,63,0,49,0
Romania,73,394378,27.38736089200,0,63,63,2.71416509034,5.69949606811,1070407.00000000000,63,0,63,0
Hungary,74,159246,11.05874991150,0,63,63,4.78340429273,8.02554744134,761738.00000000000,63,0,2,3
Slovakia,75,85242,5.91958328598,0,63,63,5.75175383027,7.80840785486,490291.00000000000,63,0,63,4
Poland,76,592479,41.14437467080,0,63,63,8.11163602423,9.60698026341,4805974.00000000000,63,0,2,6
Ireland,77,134412,9.33416659199,0,63,63,5.80126774395,8.07863340238,779760.00000000000,63,4,54,4
Greece,78,196929,13.67562489060,0,63,63,5.36269924694,9.19934792209,1056071.00000000000,63,0,56,3
Zambia,79,904324,62.80027727540,0,63,63,0.09376838390,1.47379993419,84797.00000000000,63,0,41,0
Sierra Leone,80,84695,5.88159717517,0,32,32,0.03122970659,0.57116906766,2645.00000000000,28,0,24,0
Guinea,81,290510,20.17430539420,0,41,41,0.04101752091,0.75447384617,11916.00000000000,39,0,41,0
Liberia,82,112194,7.79124993767,0,24,24,0.03932474107,0.51651944308,4412.00000000000,22,0,17,0
Central African Republic,83,727873,50.54673570670,0,35,35,0.00435927696,0.22808259170,3173.00000000000,34,0,22,0
Sudan,84,2262248,157.10055429900,0,63,63,0.09970215467,1.39598448123,225551.00000000000,63,0,46,0
Djibouti,85,26109,1.81312498550,0,61,61,0.18330843770,2.25859596399,4786.00000000000,52,0,12,0
Eritrea,86,148570,10.31736102860,0,56,56,0.06186982567,0.95552753164,9192.00000000000,50,0,28,0
Austria,87,144646,10.04486103080,0,63,63,6.60820209339,8.73785579826,955850.00000000000,63,0,53,5
Iraq,88,608348,42.24638855090,0,63,63,1.81164563704,6.26091299257,1102111.00000000000,63,0,53,0
Italy,89,477696,33.17333306790,0,63,63,13.58265298430,14.66862803020,6488379.00000000000,63,0,61,8
Switzerland,90,70296,4.88166662761,0,63,63,10.21940081940,12.16919924340,718383.00000000000,62,0,63,7
Iran,91,2247640,156.08610986200,0,63,63,2.49020038796,7.01928201802,5597074.00000000000,63,0,55,0
Liechtenstein,92,237,0.01645833320,0,42,42,18.16877637130,12.98315184520,4306.00000000000,40,0,3,16
Ivory Coast,93,378558,26.28874978970,0,63,63,0.40309278895,2.25946087225,152594.00000000000,63,0,44,0
Republic of Serbia,94,125829,8.73812493010,0,63,63,4.52277296967,7.39187638942,569096.00000000000,63,0,53,3
Mali,95,1536343,106.69048525800,0,63,63,0.02224177804,0.72901487312,34171.00000000000,63,0,43,0
Senegal,96,236749,16.44090264630,0,63,63,0.18994800400,2.00934466953,44970.00000000000,63,0,44,0
Nigeria,97,1077169,74.80340217940,0,63,63,0.76232884533,4.20836350461,821157.00000000000,63,0,55,0
Benin,98,137743,9.56548603459,0,58,58,0.14949580015,1.48384401721,20592.00000000000,57,0,41,0
Angola,99,1491699,103.59020750500,0,63,63,0.05697261981,1.20230376236,84986.00000000000,63,0,49,0
Croatia,100,90616,6.29277772744,0,63,63,5.50579367882,8.40631155525,498913.00000000000,63,0,63,4
Slovenia,101,34059,2.36520831441,0,62,62,7.21107489944,8.44483480090,245602.00000000000,62,0,62,5
Qatar,102,14396,0.99972221422,0,63,63,12.78320366770,17.60690440440,184027.00000000000,63,3,38,5
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.36081899865,6.07922043064,3351176.00000000000,63,0,52,0
Botswana,104,730557,50.73312459410,0,63,63,0.08413990969,1.23165111070,61469.00000000000,63,0,55,0
Zimbabwe,105,481221,33.41812473270,0,62,62,0.20601345328,2.07463196278,99138.00000000000,62,0,59,0
Bulgaria,106,178597,12.40256934520,0,63,63,2.52233240200,5.07422257265,450481.00000000000,63,0,56,2
Thailand,107,623806,43.31986076460,0,63,63,2.49762586445,7.16051930964,1558034.00000000000,63,0,51,0
San Marino,108,96,0.00666666661,15,55,40,38.13541666670,11.30322574870,3661.00000000000,41,50,15,39
Haiti,109,33217,2.30673609266,0,40,40,0.24677123160,1.83674725854,8197.00000000000,40,0,28,0
Dominican Republic,110,59825,4.15451385565,0,63,63,2.86183033849,7.42498227032,171209.00000000000,63,0,38,0
Chad,111,1538053,106.80923525700,0,53,53,0.00780272201,0.35941951544,12001.00000000000,52,0,49,0
Kuwait,112,23365,1.62256943146,0,63,63,15.51388829450,18.37408406580,362482.00000000000,63,0,50,7
El Salvador,113,24710,1.71597220849,0,63,63,4.64063132335,7.75079480827,114670.00000000000,63,0,57,3
Guatemala,114,132071,9.17159714885,0,63,63,1.57338098447,4.70240958512,207798.00000000000,63,0,46,0
East Timor,115,17858,1.24013887897,0,32,32,0.09721133386,1.09226198196,1736.00000000000,27,0,10,0
Brunei,116,6718,0.46652777405,0,63,63,5.99598094671,13.78314642080,40281.00000000000,63,0,2,0
Monaco,117,30,0.00208333332,48,60,12,55.13333333330,3.36386021641,1654.00000000000,12,56,48,56
Algeria,118,3062769,212.69228996500,0,63,63,0.50080890854,3.05040031988,1533862.00000000000,63,0,55,0
Mozambique,119,967112,67.16055501830,0,63,63,0.05333611826,1.12908984671,51582.00000000000,63,0,49,0
eSwatini,120,22324,1.55027776538,0,56,56,1.35795556352,4.27662134219,30315.00000000000,55,0,56,0
Burundi,121,31694,2.20097220461,0,41,41,0.14236133022,1.48403576116,4512.00000000000,37,0,28,0
Rwanda,122,29619,2.05687498355,0,48,48,0.16290219116,1.73491381839,4825.00000000000,45,0,20,0
Myanmar,123,832142,57.78763842660,0,63,63,0.10943444749,1.27341487387,91065.00000000000,63,0,58,0
Bangladesh,124,174719,12.13326379180,0,63,63,1.45456990940,4.41924686952,254141.00000000000,63,0,46,0
Andorra,125,714,0.04958333294,0,60,60,18.33753501400,15.83535977280,13093.00000000000,59,3,58,13
Afghanistan,126,901321,62.59173561040,0,61,61,0.08150481349,1.20098992208,73462.00000000000,61,0,61,0
Montenegro,127,21744,1.50999998792,0,57,57,2.01140544518,5.55917217777,43736.00000000000,57,0,52,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,60,60,2.61432670898,5.47769082468,219559.00000000000,60,0,60,0
Uganda,129,283177,19.66506928710,0,62,62,0.06791512023,1.14573029602,19232.00000000000,60,0,40,0
Cuba,130,138182,9.59597214545,0,62,62,1.58152291905,4.27171019096,218538.00000000000,62,0,57,0
Honduras,131,135703,9.42381936905,0,63,63,1.16890562478,4.12217303344,158624.00000000000,63,0,63,0
Ecuador,132,298533,20.73145816750,0,63,63,1.69786589757,5.40646391007,506869.00000000000,63,0,63,0
Colombia,133,1333091,92.57576314830,0,63,63,0.73841995783,3.87126473502,984381.00000000000,63,0,50,0
Paraguay,134,508337,35.30118027310,0,63,63,0.35142631758,3.05821897867,178643.00000000000,62,0,51,0
Portugal,135,138031,9.58548603443,0,63,63,9.70582695192,13.57525647340,1339705.00000000000,63,3,48,4
Moldova,136,56763,3.94187496847,0,62,62,1.90338777020,4.51870461252,108042.00000000000,62,0,52,0
Turkmenistan,137,706442,49.05847182980,0,63,63,0.57842540506,3.20049792705,408624.00000000000,63,0,59,0
Jordan,138,121176,8.41499993268,0,63,63,2.31571433287,7.71500147409,280609.00000000000,63,0,49,0
Nepal,139,194803,13.52798600290,0,61,61,0.33095999548,1.85352214876,64472.00000000000,60,0,43,0
Lesotho,140,40364,2.80305553313,0,58,58,0.28002675652,2.22372377281,11303.00000000000,56,0,30,0
Cameroon,141,546377,37.94284691870,0,62,62,0.07086498883,1.18232880775,38719.00000000000,62,0,41,0
Gabon,142,304269,21.12979149760,0,59,59,0.19269790876,2.02113412319,58632.00000000000,59,0,59,0
Niger,143,1448244,100.57249919500,0,63,63,0.01455141537,0.51037832956,21074.00000000000,62,0,34,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.09232673419,1.58724477401,30136.00000000000,63,0,41,0
Togo,145,67305,4.67395829594,0,54,54,0.20632939603,1.96185942675,13887.00000000000,53,0,46,0
Ghana,146,281958,19.58041651000,0,63,63,0.48093687712,3.12812681195,135604.00000000000,63,0,38,0
Guinea-Bissau,147,39257,2.72618053375,0,18,18,0.02506559340,0.51111235768,984.00000000000,17,0,13,0
United States of America,148,16089906,1117.35457439000,0,63,63,3.37725298084,9.55994375732,54339683.00000000000,63,0,47,0
Canada,149,21978810,1526.30623779000,0,63,63,0.46110990540,3.07389900556,10134647.00000000000,63,0,2,0
Mexico,150,2508648,174.21166527300,0,63,63,1.91578212647,6.44446970071,4806023.00000000000,63,0,53,0
Belize,151,27275,1.89409720707,0,56,56,0.78284142988,2.90651639811,21352.00000000000,48,0,36,0
Panama,152,88165,6.12256939546,0,63,63,1.16447569897,4.73048341608,102666.00000000000,63,0,51,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.37826041736,5.71496395307,1484188.00000000000,63,0,51,0
Papua New Guinea,154,547907,38.04909691780,0,60,60,0.09247007248,1.33014086456,50665.00000000000,60,0,60,0
Egypt,155,1306227,90.71020760770,0,63,63,1.89600812110,7.95815350639,2476617.00000000000,63,0,58,0
Yemen,156,550751,38.24659691620,0,63,63,0.58878876298,3.14800876623,324276.00000000000,63,0,56,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.01291959062,0.54020869154,16691.00000000000,63,0,40,0
Equatorial Guinea,158,31128,2.16166664937,0,48,48,0.12846954510,1.38973235667,3999.00000000000,40,0,20,0
Gambia,159,12643,0.87798610409,0,42,42,0.33813177252,2.34424625887,4275.00000000000,38,0,26,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,7.01519307871,9.69896005479,33245.00000000000,62,3,53,4
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,18.94093686350,19.04840479920,9300.00000000000,57,3,36,11
Kashmir,162,2983,0.20715277612,0,3,3,0.03654039557,0.31126847682,109.00000000000,3,0,2,0
Antarctica,163,73914,5.13291662560,0,6,6,0.00197526856,0.08592474348,146.00000000000,6,0,6,0
Australia,164,10021965,695.96978609900,0,63,63,0.17047056141,2.23995148963,1708450.00000000000,64,0,1,0
Fiji,165,23181,1.60979165379,0,37,37,0.65536430698,2.09374063761,15192.00000000000,34,0,28,0
New Zealand,166,420222,29.18208309990,0,63,63,0.72085707079,4.07520526972,302920.00000000000,64,0,1,0
Madagascar,167,735401,51.06951348030,0,57,57,0.01885637904,0.59237651626,13867.00000000000,55,0,41,0
Philippines,168,350966,24.37263869390,0,63,63,1.13967449838,4.63645867226,399987.00000000000,63,0,52,0
Sri Lanka,169,78211,5.43131940099,0,61,61,3.24211428060,5.00890427553,253569.00000000000,61,0,61,3
The Bahamas,170,16106,1.11847221327,0,63,63,1.76443561406,7.39093163299,28418.00000000000,63,0,63,0
Taiwan,171,46164,3.20583330769,0,63,63,15.51501169740,19.93453054680,716235.00000000000,63,0,52,5
Japan,172,549636,38.16916636130,0,63,63,11.51942922220,16.08707717110,6331493.00000000000,63,3,46,4
Iceland,173,280344,19.46833317760,0,63,63,0.57129455241,3.46329990568,160159.00000000000,61,0,55,0
Seychelles,174,507,0.03520833305,0,38,38,4.53254437870,6.19254068964,2298.00000000000,33,0,2,4
Kiribati,175,1115,0.07743055494,0,3,3,0.10313901345,0.49130467240,115.00000000000,3,0,3,0
Marshall Islands,176,186,0.01291666656,0,22,22,1.16666666667,3.15703118105,217.00000000000,15,0,5,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,14.91573587390,16.54779330570,90807.00000000000,63,3,55,8
Grenada,178,420,0.02916666643,0,39,39,7.25952380952,6.10946024908,3049.00000000000,33,3,0,5
Saint Vincent and the Grenadines,179,440,0.03055555531,0,36,36,4.97272727273,5.46427919377,2188.00000000000,29,2,11,3
Barbados,180,530,0.03680555526,4,63,59,25.51509433960,16.58655850690,13523.00000000000,60,9,4,20
Saint Lucia,181,729,0.05062499960,0,50,50,10.20850480110,9.56146151611,7442.00000000000,49,3,36,7
Dominica,182,881,0.06118055507,0,24,24,2.23269012486,2.58637364500,1967.00000000000,20,0,12,2
Antigua and Barbuda,183,557,0.03868055525,0,56,56,9.71274685817,12.49387925530,5410.00000000000,53,0,24,6
Saint Kitts and Nevis,184,323,0.02243055538,0,47,47,9.80804953560,9.25124024339,3168.00000000000,44,6,0,6
Jamaica,185,13557,0.94145832580,0,63,63,7.42944604263,9.78383975400,100721.00000000000,63,4,44,5
Mauritius,186,2505,0.17395833194,0,62,62,12.09101796410,12.59530134340,30288.00000000000,61,5,28,8
Comoros,187,1991,0.13826388778,0,9,9,0.56654947263,1.20123245661,1128.00000000000,9,0,9,0
,188,1207,0.08381944377,0,19,19,1.12758906379,2.65034291198,1361.00000000000,19,0,10,0
Cabo Verde,189,4720,0.32777777516,0,51,51,1.72457627119,4.31414575948,8140.00000000000,48,0,29,0
Malta,190,470,0.03263888863,7,63,56,45.75957446810,15.78808006560,21507.00000000000,56,63,7,49
Singapore,191,599,0.04159722189,41,63,22,62.16193656090,2.63065660618,37235.00000000000,18,63,41,63
Tonga,192,747,0.05187499959,0,26,26,2.08165997323,2.63637888590,1555.00000000000,18,0,9,2
Samoa,193,3347,0.23243055370,0,19,19,0.55960561697,1.67824608243,1873.00000000000,18,0,19,0
Solomon Islands,194,32184,2.23499998212,0,15,15,0.02143922446,0.33737330574,690.00000000000,14,0,12,0
Tuvalu,195,29,0.00201388887,0,3,3,0.41379310345,1.03448275862,12.00000000000,2,0,3,0
Maldives,196,129,0.00895833326,0,47,47,8.12403100775,12.58521819770,1048.00000000000,29,0,8,3
Nauru,197,35,0.00243055554,0,7,7,3.74285714286,1.66206166540,131.00000000000,7,3,7,4
Federated States of Micronesia,198,744,0.05166666625,0,12,12,1.55645161290,1.78766270493,1158.00000000000,12,0,10,2
Vanuatu,199,14976,1.03999999168,0,16,16,0.08587072650,0.71935107001,1286.00000000000,16,0,15,0
Palau,200,575,0.03993055524,0,27,27,1.16173913043,3.51492674446,668.00000000000,18,0,5,0
Bahrain,201,757,0.05256944402,3,63,60,44.80713342140,21.51979339810,33919.00000000000,61,63,42,60
Spratly Islands,202,15,0.00104166666,0,3,3,0.20000000000,0.74833147736,3.00000000000,2,0,3,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
