SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,0.79492252629,3.46737785560,1752142.00000000000,63,0,48,0
Malaysia,2,384580,26.70694423080,0,63,63,2.26150345832,7.50945039816,869729.00000000000,63,0,2,0
Chile,3,1105326,76.75874938590,0,63,63,0.56078930560,3.76471334084,619855.00000000000,63,0,52,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.12257018300,1.78599577253,162733.00000000000,63,0,50,0
Peru,5,1532376,106.41499914900,0,63,63,0.27153192167,2.41782565059,416089.00000000000,63,0,40,0
Argentina,6,4013074,278.68569221500,0,63,63,0.53960455252,3.73501396601,2165473.00000000000,63,0,52,0
United Kingdom,7,516487,35.86715249080,0,63,63,10.60663095100,15.27897263830,5478187.00000000000,63,0,2,5
Cyprus,8,7653,0.53145832908,0,63,63,9.90970861100,13.15237821630,75839.00000000000,63,3,62,5
India,9,4012354,278.63569221500,0,63,63,2.48278566647,5.07284178451,9961815.00000000000,63,0,50,0
China,10,13697660,951.22638127900,0,63,63,1.09351568078,4.72874198332,14978606.00000000000,63,0,48,0
Israel,11,38553,2.67729164525,0,63,63,17.04964594200,19.40087967520,657315.00000000000,63,0,2,9
Lebanon,12,14036,0.97472221442,0,63,63,19.08549444290,16.55720458160,267884.00000000000,63,0,2,14
Ethiopia,13,1334965,92.70590203610,0,63,63,0.03415744982,0.77817449344,45599.00000000000,63,0,51,0
South Sudan,14,739530,51.35624958920,0,24,24,0.00406880045,0.16143363444,3009.00000000000,19,0,16,0
Somalia,15,554651,38.51743024740,0,16,16,0.00467320892,0.16199791993,2592.00000000000,16,0,15,0
Kenya,16,685660,47.61527739690,0,61,61,0.10145261500,1.27722560396,69562.00000000000,61,0,2,0
Pakistan,17,1176629,81.71034656850,0,63,63,1.92333777257,5.08296195899,2263055.00000000000,63,0,54,0
Malawi,18,143472,9.96333325363,0,61,61,0.25549236088,2.23035435299,36656.00000000000,60,0,56,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.05470002543,1.00678844131,60662.00000000000,63,0,52,0
Syria,20,264497,18.36784707530,0,63,63,3.15472009134,6.87790503846,834414.00000000000,63,0,56,0
Somaliland,21,198714,13.79958322290,0,32,32,0.01371317572,0.37642965396,2725.00000000000,29,0,21,0
France,22,1071931,74.43965218230,0,63,63,6.80234548679,10.57371922430,7291645.00000000000,63,0,51,4
Suriname,23,170228,11.82138879430,0,62,62,0.13022534483,1.64224426115,22168.00000000000,60,0,44,0
Guyana,24,248072,17.22722208440,0,61,61,0.05191637912,0.87765015609,12879.00000000000,53,0,28,0
South Korea,25,142550,9.89930547636,0,63,63,14.93670291130,16.12511322560,2129227.00000000000,63,4,2,8
North Korea,26,186307,12.93798600760,0,47,47,0.17840982894,1.14428653747,33239.00000000000,45,0,30,0
Morocco,27,797106,55.35458289050,0,63,63,0.61130765544,3.56210394345,487277.00000000000,63,0,51,0
Western Sahara,28,115908,8.04916660227,0,18,18,0.00337336508,0.14442513892,391.00000000000,14,0,9,0
Costa Rica,29,60734,4.21763885515,0,63,63,2.83495241545,6.57116590435,172178.00000000000,63,0,44,0
Nicaragua,30,154340,10.71805546980,0,63,63,0.39558118440,2.65276082450,61054.00000000000,63,0,63,0
Republic of the Congo,31,403810,28.04236088680,0,62,62,0.07280156509,1.30216304151,29398.00000000000,62,0,48,0
Democratic Republic of the Congo,32,2731461,189.68479014900,0,63,63,0.02256960652,0.80049216501,61648.00000000000,63,0,2,0
Bhutan,33,53042,3.68347219275,0,20,20,0.10574638965,0.77333814910,5609.00000000000,20,0,16,0
Ukraine,34,1015750,70.53819388010,0,62,62,2.17512970711,4.64507938759,2209388.00000000000,62,0,2,0
Belarus,35,404959,28.12215255280,0,63,63,1.19296274438,4.05450686755,483101.00000000000,62,0,57,0
Namibia,36,1038865,72.14340220060,0,63,63,0.05035495469,0.97876941467,52312.00000000000,63,0,43,0
South Africa,37,1628616,113.09833242900,0,63,63,1.10218799275,5.23632278393,1795041.00000000000,63,0,51,0
Netherlands,38,71480,4.96388884918,0,63,63,17.70832400670,14.87294250240,1265791.00000000000,63,6,2,12
Oman,39,388545,26.98229145080,0,63,63,1.49293904181,5.81160535423,580074.00000000000,63,0,55,0
Uzbekistan,40,698586,48.51291627860,0,63,63,1.41739599706,4.80450376179,990173.00000000000,63,0,2,0
Kazakhstan,41,4742793,329.36062236500,0,63,63,0.29985875411,2.39907696594,1422168.00000000000,63,0,2,0
Tajikistan,42,211630,14.69652766020,0,61,61,0.58867362850,2.63413438249,124581.00000000000,61,0,47,0
Lithuania,43,132375,9.19270825979,0,62,62,1.97879508971,5.52942680022,261943.00000000000,61,0,62,0
Brazil,44,10182356,707.10804989900,0,63,63,0.58342283456,3.76460089377,5940619.00000000000,63,0,2,0
Uruguay,45,245896,17.07611097450,0,63,63,0.60249048378,3.91289682994,148150.00000000000,63,0,52,0
