SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Macedonia,61,39477,2.74145831140,0,61,61,4.26286191960,7.20692686687,168285.00000000000,60,0,3,0
Albania,62,43765,3.03923608680,0,61,61,2.28653033246,5.00266788102,100070.00000000000,59,0,58,0
Azerbaijan,63,131531,9.13409714915,0,62,62,2.28340087128,5.98999905824,300338.00000000000,60,0,62,0
Kosovo,64,17241,1.19729165709,0,59,59,5.35229975059,7.17652232426,92279.00000000000,57,0,59,5
Turkey,65,1169384,81.20722157260,0,63,63,2.25013169327,5.80428101081,2631268.00000000000,62,0,3,0
Spain,66,773025,53.68229123720,0,63,63,7.39468063775,12.38897783290,5716273.00000000000,62,0,3,4
Laos,67,281234,19.53013873260,0,62,62,0.08743608525,1.27603831227,24590.00000000000,61,0,39,0
Kyrgyzstan,68,308881,21.45006927280,0,61,61,0.59126653954,3.00273465116,182631.00000000000,59,0,43,0
Armenia,69,45122,3.13347219715,0,59,59,1.11537609149,4.15757549306,50328.00000000000,57,0,26,0
Denmark,70,4443327,308.56437253100,0,63,63,0.17961901071,1.93035249315,798106.00000000000,61,0,63,0
Libya,71,2129936,147.91222103900,0,63,63,0.50864345220,3.45031690550,1083378.00000000000,62,0,3,0
Tunisia,72,220486,15.31152765530,0,63,63,2.99929247208,7.11946821666,661302.00000000000,62,0,3,0
Romania,73,394378,27.38736089200,0,63,63,3.98723559631,6.15385045801,1572478.00000000000,61,0,63,4
Hungary,74,159246,11.05874991150,0,63,63,7.43593559650,9.18034178152,1184143.00000000000,61,0,63,6
Slovakia,75,85242,5.91958328598,0,63,63,9.40155087867,9.45319646376,801407.00000000000,61,0,63,7
Poland,76,592479,41.14437467080,0,63,63,8.99491289987,10.09063792260,5329297.00000000000,61,0,4,7
Ireland,77,134412,9.33416659199,0,63,63,7.20181233818,8.65878216119,968010.00000000000,61,0,57,6
Greece,78,196929,13.67562489060,0,63,63,6.33771562340,9.47310845520,1248080.00000000000,62,0,3,4
Zambia,79,904324,62.80027727540,0,63,63,0.11692269585,1.71522266204,105736.00000000000,62,0,3,0
Sierra Leone,80,84695,5.88159717517,0,33,33,0.02921069721,0.59332665215,2474.00000000000,29,0,3,0
Guinea,81,290510,20.17430539420,0,62,62,0.06421465698,1.22313346508,18655.00000000000,60,0,44,0
Liberia,82,112194,7.79124993767,0,31,31,0.02492111878,0.46291726185,2796.00000000000,22,0,24,0
Central African Republic,83,727873,50.54673570670,0,56,56,0.00674568228,0.38641391894,4910.00000000000,48,0,26,0
Sudan,84,2262248,157.10055429900,0,63,63,0.09188912975,1.41193348589,207876.00000000000,62,0,3,0
Djibouti,85,26109,1.81312498550,0,62,62,0.14021984756,2.07986812943,3661.00000000000,41,0,12,0
Eritrea,86,148570,10.31736102860,0,61,61,0.07111126069,1.13592510163,10565.00000000000,57,0,3,0
Austria,87,144646,10.04486103080,0,63,63,7.87938138628,9.32831090194,1139721.00000000000,61,0,63,6
Iraq,88,608348,42.24638855090,0,63,63,2.12064805013,7.01736312488,1290092.00000000000,62,0,3,0
Italy,89,477696,33.17333306790,0,63,63,16.00612732780,15.78046672030,7646063.00000000000,62,0,3,10
Switzerland,90,70296,4.88166662761,0,63,63,12.42837430290,13.67396903690,873665.00000000000,61,0,4,9
Iran,91,2247640,156.08610986200,0,63,63,2.46658806570,6.81628124155,5544002.00000000000,62,0,3,0
Liechtenstein,92,237,0.01645833320,0,50,50,22.60759493670,13.67533526600,5358.00000000000,47,6,5,23
Ivory Coast,93,378558,26.28874978970,0,63,63,0.53700885994,2.78935025949,203289.00000000000,62,0,63,0
Republic of Serbia,94,125829,8.73812493010,0,63,63,5.24711314562,7.55832516911,660239.00000000000,62,0,3,5
Mali,95,1536343,106.69048525800,0,63,63,0.02096862484,0.69275777650,32215.00000000000,62,0,42,0
Senegal,96,236749,16.44090264630,0,63,63,0.20872738639,2.14768964548,49416.00000000000,61,0,51,0
Nigeria,97,1077169,74.80340217940,0,63,63,1.28017423450,6.12864320480,1378964.00000000000,62,0,3,0
Benin,98,137743,9.56548603459,0,62,62,0.17180546380,1.78612428640,23665.00000000000,59,0,46,0
Angola,99,1491699,103.59020750500,0,63,63,0.05064828762,1.09393147612,75552.00000000000,62,0,46,0
Croatia,100,90616,6.29277772744,0,63,63,6.51945572526,8.63424370893,590767.00000000000,61,0,59,6
Slovenia,101,34059,2.36520831441,0,62,62,8.52708535189,9.41256135266,290424.00000000000,60,0,62,7
Qatar,102,14396,0.99972221422,0,63,63,13.13093914980,16.75218211770,189033.00000000000,61,5,51,6
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.42468357849,6.12623058997,3508450.00000000000,62,0,3,0
Botswana,104,730557,50.73312459410,0,63,63,0.08598097068,1.32545501954,62814.00000000000,62,0,47,0
Zimbabwe,105,481221,33.41812473270,0,63,63,0.33484199567,2.85629184671,161133.00000000000,62,0,49,0
Bulgaria,106,178597,12.40256934520,0,63,63,3.73609859068,5.71598601920,667256.00000000000,62,0,53,4
Thailand,107,623806,43.31986076460,0,63,63,2.84898991032,7.35384765842,1777217.00000000000,61,0,50,0
San Marino,108,96,0.00666666661,18,57,39,42.28125000000,10.23444258880,4059.00000000000,34,51,18,43
Haiti,109,33217,2.30673609266,0,56,56,0.41075352982,2.82985131929,13644.00000000000,55,0,54,0
Dominican Republic,110,59825,4.15451385565,0,63,63,4.40157124948,8.91170286824,263324.00000000000,62,0,44,0
Chad,111,1538053,106.80923525700,0,58,58,0.00542048941,0.30397337526,8337.00000000000,50,0,24,0
Kuwait,112,23365,1.62256943146,0,63,63,15.18429274560,17.53466858580,354781.00000000000,62,0,3,8
El Salvador,113,24710,1.71597220849,0,63,63,5.87045730473,8.94477035972,145059.00000000000,61,0,51,5
Guatemala,114,132071,9.17159714885,0,63,63,2.05933929477,5.48399923632,271979.00000000000,62,0,3,0
East Timor,115,17858,1.24013887897,0,47,47,0.24795609811,1.87380529598,4428.00000000000,35,0,16,0
Brunei,116,6718,0.46652777405,0,63,63,6.73057457577,15.17355357820,45216.00000000000,61,0,43,0
Monaco,117,30,0.00208333332,49,60,11,56.13333333330,2.56558418732,1684.00000000000,10,54,49,56
Algeria,118,3062769,212.69228996500,0,63,63,0.55457136989,3.23819271910,1698524.00000000000,62,0,3,0
Mozambique,119,967112,67.16055501830,0,62,62,0.05339195460,1.13979875817,51636.00000000000,61,0,45,0
eSwatini,120,22324,1.55027776538,0,58,58,1.72872245117,4.69395349244,38592.00000000000,56,0,58,0
Burundi,121,31694,2.20097220461,0,51,51,0.14769356976,1.66951106391,4681.00000000000,46,0,17,0
Rwanda,122,29619,2.05687498355,0,58,58,0.25102130389,2.33896714346,7435.00000000000,51,0,19,0
Myanmar,123,832142,57.78763842660,0,63,63,0.17397751826,1.75082099411,144774.00000000000,62,0,3,0
Bangladesh,124,174719,12.13326379180,0,63,63,2.77438057681,5.53337293212,484737.00000000000,62,0,3,0
Andorra,125,714,0.04958333294,0,62,62,21.30672268910,16.50981491170,15213.00000000000,60,6,4,15
Afghanistan,126,901321,62.59173561040,0,54,54,0.03286398520,0.72233286006,29621.00000000000,52,0,33,0
Montenegro,127,21744,1.50999998792,0,56,56,2.08498896247,5.71936499656,45336.00000000000,54,0,44,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,62,62,3.74354333615,6.47058380389,314394.00000000000,60,0,62,0
Uganda,129,283177,19.66506928710,0,62,62,0.14425606599,1.79340158515,40850.00000000000,60,0,42,0
Cuba,130,138182,9.59597214545,0,63,63,2.37143766916,5.21756301794,327690.00000000000,62,0,63,0
Honduras,131,135703,9.42381936905,0,62,62,1.31286707000,4.81933278535,178160.00000000000,61,0,45,0
Ecuador,132,298533,20.73145816750,0,63,63,1.88892685231,5.82922533213,563907.00000000000,62,0,3,0
Colombia,133,1333091,92.57576314830,0,63,63,0.98804282678,4.60462339575,1317151.00000000000,62,0,3,0
Paraguay,134,508337,35.30118027310,0,63,63,0.41110719857,3.34239840575,208981.00000000000,61,0,49,0
Portugal,135,138031,9.58548603443,0,63,63,9.64051553637,13.48881500930,1330690.00000000000,62,0,3,5
Moldova,136,56763,3.94187496847,0,60,60,2.83452248824,4.85777980036,160896.00000000000,59,0,3,0
Turkmenistan,137,706442,49.05847182980,0,63,63,0.70440602342,3.56342522901,497622.00000000000,62,0,3,0
Jordan,138,121176,8.41499993268,0,63,63,2.37826797386,7.67857343234,288189.00000000000,62,0,3,0
Nepal,139,194803,13.52798600290,0,62,62,0.42302223272,2.27533297253,82406.00000000000,61,0,49,0
Lesotho,140,40364,2.80305553313,0,61,61,0.34634823110,2.62361633871,13980.00000000000,59,0,31,0
Cameroon,141,546377,37.94284691870,0,63,63,0.09443296478,1.39797659321,51596.00000000000,62,0,3,0
Gabon,142,304269,21.12979149760,0,63,63,0.37084290546,3.28381138408,112836.00000000000,61,0,52,0
Niger,143,1448244,100.57249919500,0,63,63,0.01634462149,0.57256819112,23671.00000000000,61,0,39,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.09575804366,1.59798976156,31256.00000000000,61,0,52,0
Togo,145,67305,4.67395829594,0,59,59,0.26574548696,2.35602708476,17886.00000000000,57,0,21,0
Ghana,146,281958,19.58041651000,0,63,63,0.67330595337,3.76620218264,189844.00000000000,61,0,50,0
Guinea-Bissau,147,39257,2.72618053375,0,20,20,0.02241638434,0.51381985259,880.00000000000,17,0,17,0
United States of America,148,16089906,1117.35457439000,0,63,63,4.27506810792,10.54127086730,68785444.00000000000,62,0,3,0
Canada,149,21978810,1526.30623779000,0,63,63,0.68265729582,3.99272934074,15003995.00000000000,62,0,3,0
Mexico,150,2508648,174.21166527300,0,63,63,2.38557820786,7.11440957260,5984576.00000000000,62,0,53,0
Belize,151,27275,1.89409720707,0,60,60,0.91413382218,3.42452952022,24933.00000000000,54,0,35,0
Panama,152,88165,6.12256939546,0,63,63,1.31198321329,5.30612106633,115671.00000000000,61,0,53,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.74584531265,6.64942495476,1880024.00000000000,62,0,3,0
Papua New Guinea,154,547907,38.04909691780,0,63,63,0.09556183805,1.37973108952,52359.00000000000,61,0,63,0
Egypt,155,1306227,90.71020760770,0,63,63,1.96254096723,8.19148697744,2563524.00000000000,62,0,3,0
Yemen,156,550751,38.24659691620,0,63,63,0.54620145946,2.84139367812,300821.00000000000,62,0,3,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.01442820497,0.60173523435,18640.00000000000,62,0,53,0
Equatorial Guinea,158,31128,2.16166664937,0,55,55,0.24502056027,2.18170522949,7627.00000000000,46,0,26,0
Gambia,159,12643,0.87798610409,0,49,49,0.32990587677,2.57164926468,4171.00000000000,41,0,18,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,7.18316100443,9.57463123318,34041.00000000000,60,0,33,5
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,19.98370672100,18.54821809250,9812.00000000000,59,4,25,12
Kashmir,162,2983,0.20715277612,0,4,4,0.01743211532,0.26348545052,52.00000000000,2,0,4,0
Antarctica,163,73914,5.13291662560,0,13,13,0.00332819222,0.16122070598,246.00000000000,9,0,6,0
Australia,164,10021965,695.96978609900,0,63,63,0.20033167148,2.42868456070,2007717.00000000000,62,0,51,0
Fiji,165,23181,1.60979165379,0,49,49,0.68142012855,2.67620716607,15796.00000000000,42,0,41,0
New Zealand,166,420222,29.18208309990,0,63,63,0.87759565182,4.60873588402,368785.00000000000,62,0,63,0
Madagascar,167,735401,51.06951348030,0,63,63,0.03122650092,0.82464275533,22964.00000000000,61,0,40,0
Philippines,168,350966,24.37263869390,0,63,63,1.48781648365,5.43790086693,522173.00000000000,62,0,51,0
Sri Lanka,169,78211,5.43131940099,0,63,63,3.79987469793,5.41169223931,297192.00000000000,62,0,61,4
The Bahamas,170,16106,1.11847221327,0,63,63,2.09182913200,7.97622034187,33691.00000000000,62,0,37,0
Taiwan,171,46164,3.20583330769,0,63,63,17.43624902520,20.68236525810,804927.00000000000,61,0,42,7
Japan,172,549636,38.16916636130,0,63,63,14.01109279600,16.76040002640,7701001.00000000000,62,0,3,7
Iceland,173,280344,19.46833317760,0,63,63,0.38310076192,3.12232819789,107400.00000000000,59,0,54,0
Seychelles,174,507,0.03520833305,0,52,52,6.25443786982,8.81904178790,3171.00000000000,38,0,25,5
Kiribati,175,1115,0.07743055494,0,6,6,0.16502242153,0.79552327841,184.00000000000,5,0,6,0
Marshall Islands,176,186,0.01291666656,0,43,43,2.04838709677,5.84502569332,381.00000000000,15,0,3,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,13.79648488830,15.77834331400,83993.00000000000,61,0,43,7
Grenada,178,420,0.02916666643,0,48,48,8.36666666667,7.80651945695,3514.00000000000,37,5,19,6
Saint Vincent and the Grenadines,179,440,0.03055555531,0,47,47,7.38409090909,7.31158617233,3249.00000000000,36,4,3,5
Barbados,180,530,0.03680555526,6,63,57,30.45094339620,17.46615187650,16139.00000000000,58,62,6,26
Saint Lucia,181,729,0.05062499960,0,57,57,12.55555555560,11.70382090890,9153.00000000000,54,4,33,8
Dominica,182,881,0.06118055507,0,34,34,3.07718501703,3.86972172370,2711.00000000000,24,0,18,4
Antigua and Barbuda,183,557,0.03868055525,0,62,62,12.45780969480,15.28192620230,6939.00000000000,59,0,27,8
Saint Kitts and Nevis,184,323,0.02243055538,0,54,54,11.96594427240,10.25867078500,3865.00000000000,40,6,25,9
Jamaica,185,13557,0.94145832580,0,63,63,10.13712473260,11.36362475740,137429.00000000000,62,5,53,7
Mauritius,186,2505,0.17395833194,0,63,63,13.98283433130,13.15982305600,35027.00000000000,62,5,41,9
Comoros,187,1991,0.13826388778,0,12,12,0.74133601205,1.72548307334,1476.00000000000,11,0,11,0
,188,1207,0.08381944377,0,38,38,1.37696768848,4.52164816804,1662.00000000000,29,0,22,0
Cabo Verde,189,4720,0.32777777516,0,59,59,2.10529661017,5.19567673087,9937.00000000000,48,0,27,0
Malta,190,470,0.03263888863,7,63,56,48.48936170210,15.13059791320,22790.00000000000,54,63,7,53
Singapore,191,599,0.04159722189,48,63,15,62.62270450750,1.33698588247,37511.00000000000,12,63,48,63
Tonga,192,747,0.05187499959,0,20,20,2.64524765730,2.80633024846,1976.00000000000,12,0,14,4
Samoa,193,3347,0.23243055370,0,25,25,0.84075291306,2.33535339965,2814.00000000000,23,0,12,0
Solomon Islands,194,32184,2.23499998212,0,19,19,0.02308600547,0.42297047613,743.00000000000,15,0,15,0
Tuvalu,195,29,0.00201388887,0,5,5,0.96551724138,1.90249851367,28.00000000000,3,0,4,0
Maldives,196,129,0.00895833326,0,57,57,9.68992248062,15.15030557150,1250.00000000000,32,0,12,0
Nauru,197,35,0.00243055554,5,18,13,9.94285714286,3.83176838804,348.00000000000,14,7,14,9
Federated States of Micronesia,198,744,0.05166666625,0,17,17,2.54569892473,3.13119198089,1894.00000000000,16,0,14,0
Vanuatu,199,14976,1.03999999168,0,32,32,0.21694711539,1.64898754109,3249.00000000000,30,0,28,0
Palau,200,575,0.03993055524,0,44,44,1.98434782609,5.94801525252,1141.00000000000,27,0,9,0
Bahrain,201,757,0.05256944402,0,63,63,44.82430647290,21.10418368560,33932.00000000000,61,63,4,57
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
