SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,0.71677871958,3.46985714938,1579900.00000000000,63,0,2,0
Malaysia,2,384580,26.70694423080,0,63,63,2.08958864216,6.86364511750,803614.00000000000,63,0,2,0
Chile,3,1105326,76.75874938590,0,63,63,0.52245310433,3.73488080649,577481.00000000000,63,0,56,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.13305394706,1.85221965294,176652.00000000000,63,0,2,0
Peru,5,1532376,106.41499914900,0,63,63,0.25829169864,2.45686263037,395800.00000000000,63,0,2,0
Argentina,6,4013074,278.68569221500,0,63,63,0.52688014226,3.79411060252,2114409.00000000000,63,0,55,0
United Kingdom,7,516487,35.86715249080,0,63,63,11.17483692720,16.54723864180,5771658.00000000000,63,0,2,6
Cyprus,8,7653,0.53145832908,0,63,63,8.94342088070,13.30247229430,68444.00000000000,63,0,43,4
India,9,4012354,278.63569221500,0,63,63,2.60233219701,5.17273210435,10441478.00000000000,63,0,51,0
China,10,13697660,951.22638127900,0,63,63,0.92253289978,3.95861860825,12636542.00000000000,63,0,2,0
Israel,11,38553,2.67729164525,0,63,63,16.46087204630,19.37154200300,634616.00000000000,63,0,2,8
Lebanon,12,14036,0.97472221442,0,63,63,16.61684240520,16.60694972940,233234.00000000000,63,0,2,10
Ethiopia,13,1334965,92.70590203610,0,63,63,0.02724191271,0.67684901570,36367.00000000000,62,0,52,0
South Sudan,14,739530,51.35624958920,0,16,16,0.00138195881,0.09885274617,1022.00000000000,15,0,16,0
Somalia,15,554651,38.51743024740,0,15,15,0.00518884848,0.16826056182,2878.00000000000,14,0,15,0
Kenya,16,685660,47.61527739690,0,61,61,0.11758743401,1.39799575740,80625.00000000000,61,0,2,0
Pakistan,17,1176629,81.71034656850,0,63,63,1.96592723790,5.23691668106,2313167.00000000000,63,0,56,0
Malawi,18,143472,9.96333325363,0,62,62,0.20555927289,2.02960833936,29492.00000000000,61,0,57,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.05101740857,1.01682409291,56578.00000000000,62,0,52,0
Syria,20,264497,18.36784707530,0,63,63,3.04042767971,7.02872715027,804184.00000000000,63,0,2,0
Somaliland,21,198714,13.79958322290,0,18,18,0.00765924897,0.23781371724,1522.00000000000,18,0,13,0
France,22,1071931,74.43965218230,0,63,63,6.85517817845,11.14001317600,7348278.00000000000,63,0,2,4
Suriname,23,170228,11.82138879430,0,62,62,0.11045186456,1.57790183755,18802.00000000000,61,0,43,0
Guyana,24,248072,17.22722208440,0,61,61,0.06775049179,0.97877750671,16807.00000000000,53,0,41,0
South Korea,25,142550,9.89930547636,0,63,63,14.12951946690,15.45432520480,2014163.00000000000,63,4,2,8
North Korea,26,186307,12.93798600760,0,56,56,0.17872114306,1.20709995350,33297.00000000000,50,0,27,0
Morocco,27,797106,55.35458289050,0,63,63,0.50329065394,3.42295372162,401176.00000000000,63,0,56,0
Western Sahara,28,115908,8.04916660227,0,21,21,0.00194982227,0.13035504052,226.00000000000,12,0,7,0
Costa Rica,29,60734,4.21763885515,0,63,63,2.66687522640,6.98690284277,161970.00000000000,62,0,42,0
