SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,1.03171765116,4.17595535765,2274078.00000000000,61,0,55,0
Malaysia,2,384580,26.70694423080,0,63,63,2.66023194134,8.17651633555,1023072.00000000000,62,0,3,0
Chile,3,1105326,76.75874938590,0,63,63,0.68168214626,4.27738744899,753481.00000000000,62,0,3,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.16690040914,2.03479702003,221589.00000000000,62,0,3,0
Peru,5,1532376,106.41499914900,0,63,63,0.34792962041,2.82088111204,533159.00000000000,62,0,3,0
Argentina,6,4013074,278.68569221500,0,63,63,0.72148258417,4.41108228626,2895363.00000000000,62,0,3,0
United Kingdom,7,516487,35.86715249080,0,63,63,13.97711462240,17.21089325500,7218998.00000000000,62,0,3,8
Cyprus,8,7653,0.53145832908,0,63,63,12.04429635440,14.50670635960,92175.00000000000,61,0,47,7
India,9,4012354,278.63569221500,0,63,63,3.73080191828,6.31416882971,14969298.00000000000,62,0,3,4
China,10,13697660,951.22638127900,0,63,63,1.24493059398,4.78889343180,17052636.00000000000,62,0,3,0
Israel,11,38553,2.67729164525,0,63,63,20.28511399890,20.47186341250,782052.00000000000,62,0,3,12
Lebanon,12,14036,0.97472221442,0,63,63,21.48867198630,17.85342381760,301615.00000000000,61,0,58,16
Ethiopia,13,1334965,92.70590203610,0,62,62,0.03748337971,0.80862404736,50039.00000000000,60,0,48,0
South Sudan,14,739530,51.35624958920,0,16,16,0.00301678093,0.15504824158,2231.00000000000,14,0,4,0
Somalia,15,554651,38.51743024740,0,23,23,0.00720813629,0.24267924778,3998.00000000000,21,0,21,0
Kenya,16,685660,47.61527739690,0,61,61,0.15226497098,1.63435038356,104402.00000000000,59,0,41,0
Pakistan,17,1176629,81.71034656850,0,63,63,2.70774220251,6.34334953087,3186008.00000000000,62,0,3,0
Malawi,18,143472,9.96333325363,0,62,62,0.31841056095,2.67065451193,45683.00000000000,60,0,47,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.07722584613,1.28783133845,85643.00000000000,62,0,3,0
Syria,20,264497,18.36784707530,0,63,63,4.43166085060,8.71227556647,1172161.00000000000,61,0,57,0
Somaliland,21,198714,13.79958322290,0,35,35,0.01563553650,0.45039590255,3107.00000000000,30,0,28,0
France,22,1071931,74.43965218230,0,63,63,8.82946570255,12.25323506410,9464578.00000000000,62,0,3,6
Suriname,23,170228,11.82138879430,0,63,63,0.15644899782,1.96344009057,26632.00000000000,60,0,44,0
Guyana,24,248072,17.22722208440,0,62,62,0.07674384856,1.20578623182,19038.00000000000,58,0,44,0
South Korea,25,142550,9.89930547636,0,63,63,17.61917923540,16.47895861130,2511614.00000000000,62,5,3,11
North Korea,26,186307,12.93798600760,0,53,53,0.24696334545,1.55187126042,46011.00000000000,48,0,32,0
Morocco,27,797106,55.35458289050,0,63,63,0.75738734873,4.06043677259,603718.00000000000,62,0,53,0
Western Sahara,28,115908,8.04916660227,0,18,18,0.00376160403,0.16595839274,436.00000000000,12,0,13,0
Costa Rica,29,60734,4.21763885515,0,63,63,4.05769420753,8.01739292101,246440.00000000000,62,0,3,0
Nicaragua,30,154340,10.71805546980,0,63,63,0.57546974213,3.45381224530,88818.00000000000,62,0,49,0
Republic of the Congo,31,403810,28.04236088680,0,63,63,0.06108318268,1.31023342473,24666.00000000000,61,0,32,0
Democratic Republic of the Congo,32,2731461,189.68479014900,0,63,63,0.02788837183,0.91892991198,76176.00000000000,61,0,55,0
Bhutan,33,53042,3.68347219275,0,23,23,0.13355454168,1.01193715705,7084.00000000000,21,0,23,0
Ukraine,34,1015750,70.53819388010,0,63,63,3.37163770613,5.97311979532,3424741.00000000000,61,0,63,0
Belarus,35,404959,28.12215255280,0,63,63,2.06548564176,5.21747408016,836437.00000000000,61,0,63,0
Namibia,36,1038865,72.14340220060,0,63,63,0.06735138829,1.15773726356,69969.00000000000,62,0,55,0
South Africa,37,1628616,113.09833242900,0,63,63,1.45584226116,6.12365799633,2371008.00000000000,62,0,53,0
Netherlands,38,71480,4.96388884918,0,63,63,24.51405987690,16.96511277120,1752265.00000000000,61,9,63,19
Oman,39,388545,26.98229145080,0,63,63,1.50508435316,6.00081413743,584793.00000000000,62,0,3,0
Uzbekistan,40,698586,48.51291627860,0,63,63,1.83347361671,5.77229145453,1280839.00000000000,62,0,3,0
Kazakhstan,41,4742793,329.36062236500,0,63,63,0.34252412028,2.59923859958,1624521.00000000000,62,0,3,0
Tajikistan,42,211630,14.69652766020,0,62,62,0.89106931910,3.50318492132,188577.00000000000,60,0,61,0
Lithuania,43,132375,9.19270825979,0,62,62,2.50769405099,6.15661871660,331956.00000000000,60,0,4,0
Brazil,44,10182356,707.10804989900,0,63,63,0.81330695961,4.58266045582,8281381.00000000000,62,0,3,0
Uruguay,45,245896,17.07611097450,0,63,63,0.93266665582,5.09389668727,229339.00000000000,61,0,51,0
Mongolia,46,2658249,184.60062352300,0,63,63,0.02488480199,0.68135887333,66150.00000000000,61,0,45,0
Russia,47,41034337,2849.60671331000,0,63,63,0.79704377824,3.98389318363,32706163.00000000000,62,0,3,0
Czechia,48,141429,9.82145825476,0,63,63,11.76383909950,10.18869834140,1663748.00000000000,61,6,56,8
Germany,49,661451,45.93409685470,0,63,63,12.67993698700,12.01426523760,8387157.00000000000,61,6,63,9
Estonia,50,102099,7.09020827661,0,63,63,3.11484931292,7.35419377788,318023.00000000000,60,0,63,0
Latvia,51,136848,9.50333325731,0,63,63,1.68897609026,5.51676076281,231133.00000000000,60,0,45,0
Norway,52,862002,59.86124952110,0,63,63,3.57994645024,8.92857580635,3085921.00000000000,60,0,5,0
Sweden,53,1131243,78.55854103820,0,63,63,4.09140918441,8.83677791145,4628378.00000000000,60,0,57,0
Finland,54,898283,62.38076338980,0,63,63,4.47463215935,9.88107794274,4019486.00000000000,60,0,5,0
Vietnam,55,402394,27.94402755420,0,63,63,1.55743872921,4.80166763369,626704.00000000000,62,0,3,0
Cambodia,56,217016,15.07055543500,0,63,63,0.07929830059,1.31576869577,17209.00000000000,61,0,44,0
Luxembourg,57,4681,0.32506944184,6,62,56,20.98034607990,14.81126865240,98209.00000000000,57,11,62,14
United Arab Emirates,58,90774,6.30374994957,0,63,63,8.92514376363,15.76248620760,810171.00000000000,61,0,37,4
Belgium,59,56126,3.89763885771,0,63,63,29.91732886720,17.79204489240,1679140.00000000000,61,6,4,27
Georgia,60,109182,7.58208327268,0,56,56,0.66264585738,2.98594957772,72349.00000000000,54,0,56,0
Macedonia,61,39477,2.74145831140,0,63,63,4.58071788636,7.89540132422,180833.00000000000,61,0,56,0
Albania,62,43765,3.03923608680,0,62,62,2.34970867131,5.04750133317,102835.00000000000,60,0,57,0
Azerbaijan,63,131531,9.13409714915,0,63,63,2.27093232774,5.86202173387,298698.00000000000,61,0,63,0
Kosovo,64,17241,1.19729165709,0,59,59,4.80302766661,6.88565739952,82809.00000000000,57,0,58,5
Turkey,65,1169384,81.20722157260,0,63,63,2.85790809520,6.42201763383,3341992.00000000000,62,0,3,0
Spain,66,773025,53.68229123720,0,63,63,7.69320267779,12.42308220820,5947038.00000000000,62,0,3,5
Laos,67,281234,19.53013873260,0,61,61,0.08964065511,1.24672160752,25210.00000000000,56,0,41,0
Kyrgyzstan,68,308881,21.45006927280,0,60,60,0.54743736261,2.83147543912,169093.00000000000,58,0,60,0
Armenia,69,45122,3.13347219715,0,61,61,1.28693320332,4.61796096675,58069.00000000000,59,0,43,0
Denmark,70,4443327,308.56437253100,0,63,63,0.21632956566,2.12933126457,961223.00000000000,60,0,62,0
Libya,71,2129936,147.91222103900,0,63,63,0.51710145281,3.50975859271,1101393.00000000000,62,0,3,0
Tunisia,72,220486,15.31152765530,0,63,63,2.60440118647,7.26764823647,574234.00000000000,62,0,3,0
Romania,73,394378,27.38736089200,0,63,63,3.88507979654,6.15274729307,1532190.00000000000,62,0,3,4
Hungary,74,159246,11.05874991150,0,63,63,6.49690416086,9.32133944574,1034606.00000000000,62,0,3,5
Slovakia,75,85242,5.91958328598,0,62,62,9.05480866240,8.92434482863,771850.00000000000,60,0,4,7
Poland,76,592479,41.14437467080,0,63,63,7.48866204541,9.25475927278,4436875.00000000000,61,0,4,6
Ireland,77,134412,9.33416659199,0,63,63,7.38903520519,8.76760962205,993175.00000000000,61,0,4,6
Greece,78,196929,13.67562489060,0,63,63,6.50002792885,9.78366876632,1280044.00000000000,62,0,3,5
Zambia,79,904324,62.80027727540,0,63,63,0.12117449056,1.73833899578,109581.00000000000,61,0,53,0
Sierra Leone,80,84695,5.88159717517,0,28,28,0.02153610012,0.48760197894,1824.00000000000,25,0,16,0
Guinea,81,290510,20.17430539420,0,61,61,0.06607001480,1.24004951723,19194.00000000000,56,0,32,0
Liberia,82,112194,7.79124993767,0,29,29,0.02271066189,0.45945600470,2548.00000000000,22,0,16,0
Central African Republic,83,727873,50.54673570670,0,60,60,0.00760022696,0.42862431332,5532.00000000000,52,0,26,0
Sudan,84,2262248,157.10055429900,0,63,63,0.08742498612,1.39054226359,197777.00000000000,62,0,3,0
Djibouti,85,26109,1.81312498550,0,63,63,0.14113907082,2.04558437430,3685.00000000000,42,0,13,0
Eritrea,86,148570,10.31736102860,0,62,62,0.05972942048,1.08841785952,8874.00000000000,57,0,29,0
