SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Ukraine,34,1015750,70.53819388010,0,63,63,4.62476790549,7.72101659480,4697608.00000000000,61,0,4,0
Belarus,35,404959,28.12215255280,0,62,62,2.20330206268,6.09657326152,892247.00000000000,60,0,4,0
Namibia,36,1038865,72.14340220060,0,63,63,0.03863062092,0.88069793929,40132.00000000000,61,0,50,0
South Africa,37,1628616,113.09833242900,0,63,63,1.01196660232,5.34694374468,1648105.00000000000,63,0,2,0
Netherlands,38,71480,4.96388884918,0,63,63,20.97728035810,16.04094121160,1499456.00000000000,61,0,4,16
Oman,39,388545,26.98229145080,0,63,63,0.91795544918,4.71399586618,356667.00000000000,62,0,3,0
Uzbekistan,40,698586,48.51291627860,0,63,63,1.72681960417,5.82448251937,1206332.00000000000,62,0,3,0
Kazakhstan,41,4742793,329.36062236500,0,63,63,0.39211831509,2.85275392324,1859736.00000000000,62,0,3,0
Tajikistan,42,211630,14.69652766020,0,62,62,0.87239521807,3.71938544151,184625.00000000000,61,0,3,0
Lithuania,43,132375,9.19270825979,0,56,56,1.56935221907,5.25159488303,207743.00000000000,54,0,4,0
Brazil,44,10182356,707.10804989900,0,63,63,0.45655759826,3.45183360518,4648832.00000000000,63,0,2,0
Uruguay,45,245896,17.07611097450,0,63,63,0.41205224973,3.64082800560,101322.00000000000,60,0,54,0
Mongolia,46,2658249,184.60062352300,0,62,62,0.01986758953,0.64366525093,52813.00000000000,61,0,3,0
Russia,47,41034337,2849.60671331000,0,63,63,0.69290370160,4.12722213310,28432844.00000000000,62,0,3,0
Czechia,48,141429,9.82145825476,0,63,63,9.33739897758,9.36580049993,1320579.00000000000,62,0,3,7
Germany,49,661451,45.93409685470,0,63,63,10.25850289740,11.81991952700,6785497.00000000000,62,0,3,7
Estonia,50,102099,7.09020827661,0,63,63,1.50559750830,5.89886885327,153720.00000000000,59,0,56,0
Latvia,51,136848,9.50333325731,0,60,60,1.14619139483,4.78915103187,156854.00000000000,56,0,60,0
Norway,52,862002,59.86124952110,0,63,63,1.89314177925,6.92209224678,1631892.00000000000,61,0,4,0
Sweden,53,1131243,78.55854103820,0,63,63,3.27769718796,8.42786242401,3707872.00000000000,60,0,5,0
Finland,54,898283,62.38076338980,0,63,63,2.63023679620,8.20932492965,2362697.00000000000,59,0,6,0
Vietnam,55,402394,27.94402755420,0,63,63,0.42845817781,2.27868511123,172409.00000000000,63,0,2,0
Cambodia,56,217016,15.07055543500,0,62,62,0.02161591772,0.67961160560,4691.00000000000,46,0,18,0
Luxembourg,57,4681,0.32506944184,0,63,63,17.51249732960,13.56317569250,81976.00000000000,60,7,63,12
United Arab Emirates,58,90774,6.30374994957,0,63,63,5.74164408311,12.59319896440,521192.00000000000,62,0,3,0
Belgium,59,56126,3.89763885771,0,63,63,26.18415707520,17.10389268360,1469612.00000000000,61,6,4,23
Georgia,60,109182,7.58208327268,0,63,63,0.95792346724,4.39341221124,104588.00000000000,61,0,42,0
Macedonia,61,39477,2.74145831140,0,60,60,1.38262785926,4.69701987957,54582.00000000000,58,0,53,0
Albania,62,43765,3.03923608680,0,39,39,0.26210442134,1.67263989341,11471.00000000000,35,0,30,0
Azerbaijan,63,131531,9.13409714915,0,61,61,1.91983638838,6.04881569125,252518.00000000000,59,0,61,0
Kosovo,64,17241,1.19729165709,0,54,54,2.18798213561,4.72238246162,37723.00000000000,47,0,41,0
Turkey,65,1169384,81.20722157260,0,63,63,1.26389791548,4.78583349470,1477982.00000000000,62,0,3,0
Spain,66,773025,53.68229123720,0,63,63,4.97644190033,10.36484044790,3846914.00000000000,62,0,3,0
Laos,67,281234,19.53013873260,0,59,59,0.02857762575,0.74845567724,8037.00000000000,55,0,18,0
Kyrgyzstan,68,308881,21.45006927280,0,59,59,0.43478880216,2.87269748404,134298.00000000000,57,0,4,0
Armenia,69,45122,3.13347219715,0,59,59,0.72397056868,3.99447518990,32667.00000000000,56,0,59,0
Denmark,70,4443327,308.56437253100,0,63,63,0.16965823132,1.99122778548,753847.00000000000,60,0,63,0
Libya,71,2129936,147.91222103900,0,63,63,0.50124182135,3.46516339650,1067613.00000000000,62,0,3,0
Tunisia,72,220486,15.31152765530,0,63,63,1.48911949058,5.75813083123,328330.00000000000,62,0,3,0
Romania,73,394378,27.38736089200,0,63,63,1.21809786550,4.11213257089,480391.00000000000,61,0,57,0
Hungary,74,159246,11.05874991150,0,63,63,3.47366338872,7.14312928775,553167.00000000000,61,0,63,0
Slovakia,75,85242,5.91958328598,0,63,63,8.10783416626,9.29863137831,691128.00000000000,60,0,62,7
Poland,76,592479,41.14437467080,0,63,63,4.13437100724,8.08535846976,2449528.00000000000,62,0,3,0
Ireland,77,134412,9.33416659199,0,63,63,4.05341784960,7.81864514761,544828.00000000000,60,0,49,0
Greece,78,196929,13.67562489060,0,63,63,3.21741846046,7.22498458353,633603.00000000000,62,0,53,0
Zambia,79,904324,62.80027727540,0,63,63,0.08620804048,1.45254796541,77960.00000000000,62,0,3,0
Sierra Leone,80,84695,5.88159717517,0,35,35,0.02237440227,0.51020173380,1895.00000000000,23,0,12,0
Guinea,81,290510,20.17430539420,0,47,47,0.02163780937,0.68701570913,6286.00000000000,44,0,34,0
Liberia,82,112194,7.79124993767,0,14,14,0.00670267572,0.20255070773,752.00000000000,9,0,14,0
Central African Republic,83,727873,50.54673570670,0,51,51,0.00779806367,0.39190511732,5676.00000000000,40,0,21,0
Sudan,84,2262248,157.10055429900,0,63,63,0.05234969818,1.16837069964,118428.00000000000,62,0,3,0
Djibouti,85,26109,1.81312498550,0,63,63,0.11911601364,1.88516658329,3110.00000000000,44,0,13,0
Eritrea,86,148570,10.31736102860,0,54,54,0.02397523053,0.76522750346,3562.00000000000,47,0,3,0
Austria,87,144646,10.04486103080,0,63,63,4.73384677074,7.96063818101,684732.00000000000,62,0,3,0
Iraq,88,608348,42.24638855090,0,63,63,1.66356427571,6.01924069874,1012026.00000000000,62,0,3,0
Italy,89,477696,33.17333306790,0,63,63,11.77650221060,13.91046269320,5625588.00000000000,61,0,49,8
Switzerland,90,70296,4.88166662761,0,63,63,8.85744565836,12.34666650870,622643.00000000000,61,0,4,0
Iran,91,2247640,156.08610986200,0,63,63,1.61826360093,6.03551270308,3637274.00000000000,63,0,2,0
Liechtenstein,92,237,0.01645833320,0,37,37,13.05485232070,10.21215601440,3094.00000000000,29,0,29,13
Ivory Coast,93,378558,26.28874978970,0,63,63,0.13579160921,1.90422204945,51405.00000000000,61,0,48,0
Republic of Serbia,94,125829,8.73812493010,0,58,58,2.82908550493,6.22997953777,355981.00000000000,57,0,3,0
Mali,95,1536343,106.69048525800,0,63,63,0.00713382363,0.47786927131,10960.00000000000,61,0,54,0
Senegal,96,236749,16.44090264630,0,61,61,0.09404474781,1.48325862579,22265.00000000000,60,0,3,0
Nigeria,97,1077169,74.80340217940,0,63,63,1.33857361287,6.48907363916,1441870.00000000000,62,0,3,0
Benin,98,137743,9.56548603459,0,58,58,0.10815794632,1.36741374087,14898.00000000000,56,0,26,0
Angola,99,1491699,103.59020750500,0,63,63,0.03734734688,0.91234932603,55711.00000000000,62,0,57,0
Croatia,100,90616,6.29277772744,0,63,63,1.89698287278,5.48023219405,171897.00000000000,61,0,62,0
Slovenia,101,34059,2.36520831441,0,60,60,4.02648345518,6.95520540119,137138.00000000000,57,0,60,0
Qatar,102,14396,0.99972221422,0,63,63,11.21248958040,15.28922104760,161415.00000000000,61,0,44,6
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.10869574928,5.63662358841,2730293.00000000000,62,0,3,0
Botswana,104,730557,50.73312459410,0,63,63,0.03649270351,0.81057829417,26660.00000000000,59,0,38,0
Zimbabwe,105,481221,33.41812473270,0,63,63,0.23755613325,2.46584929232,114317.00000000000,62,0,42,0
Bulgaria,106,178597,12.40256934520,0,63,63,2.50018757314,5.53853408884,446526.00000000000,62,0,3,0
Thailand,107,623806,43.31986076460,0,63,63,1.17393548635,5.22998015547,732308.00000000000,62,0,3,0
San Marino,108,96,0.00666666661,10,57,47,30.98958333330,13.03800118220,2975.00000000000,42,19,10,29
Haiti,109,33217,2.30673609266,0,63,63,0.27714724388,2.67076611011,9206.00000000000,55,0,27,0
Dominican Republic,110,59825,4.15451385565,0,63,63,1.67264521521,6.38410463900,100066.00000000000,62,0,50,0
Chad,111,1538053,106.80923525700,0,62,62,0.00268586323,0.25364763507,4131.00000000000,48,0,14,0
Kuwait,112,23365,1.62256943146,0,63,63,9.95262144233,16.15271988230,232543.00000000000,61,0,43,5
El Salvador,113,24710,1.71597220849,0,63,63,2.58611898017,7.47381842906,63903.00000000000,62,0,3,0
Guatemala,114,132071,9.17159714885,0,63,63,0.66431692044,3.86380432375,87737.00000000000,62,0,49,0
East Timor,115,17858,1.24013887897,0,32,32,0.07498040094,0.91056568757,1339.00000000000,22,0,3,0
Brunei,116,6718,0.46652777405,0,63,63,3.05626674606,9.60846117875,20532.00000000000,61,0,4,0
Monaco,117,30,0.00208333332,47,58,11,54.56666666670,3.27295313474,1637.00000000000,10,57,47,56
Algeria,118,3062769,212.69228996500,0,63,63,0.50678977096,3.38561015775,1552180.00000000000,62,0,3,0
Mozambique,119,967112,67.16055501830,0,63,63,0.02450078171,0.71024265497,23695.00000000000,61,0,39,0
eSwatini,120,22324,1.55027776538,0,47,47,0.85840351192,3.13974108586,19163.00000000000,46,0,41,0
Burundi,121,31694,2.20097220461,0,60,60,0.10415220547,1.85946245051,3301.00000000000,46,0,24,0
Rwanda,122,29619,2.05687498355,0,58,58,0.20257267295,2.40509494959,6000.00000000000,49,0,19,0
Myanmar,123,832142,57.78763842660,0,63,63,0.08081553389,1.14099225687,67250.00000000000,63,0,2,0
Bangladesh,124,174719,12.13326379180,0,63,63,1.58446419680,4.91785047457,276836.00000000000,63,0,2,0
Andorra,125,714,0.04958333294,0,63,63,15.58403361340,14.88346223680,11127.00000000000,59,6,41,9
Afghanistan,126,901321,62.59173561040,0,59,59,0.02784579523,0.77669829653,25098.00000000000,57,0,45,0
Montenegro,127,21744,1.50999998792,0,56,56,0.92043782193,3.96526700402,20014.00000000000,53,0,43,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,32,32,0.29270209447,1.62702547656,24582.00000000000,31,0,3,0
Uganda,129,283177,19.66506928710,0,61,61,0.04826663182,1.04315315330,13668.00000000000,57,0,30,0
Cuba,130,138182,9.59597214545,0,63,63,0.71143130075,3.53313754520,98307.00000000000,62,0,52,0
Honduras,131,135703,9.42381936905,0,63,63,0.39005033050,3.09061930840,52931.00000000000,62,0,3,0
Ecuador,132,298533,20.73145816750,0,63,63,0.95720741091,4.58615944191,285758.00000000000,61,0,63,0
Colombia,133,1333091,92.57576314830,0,63,63,0.56790421659,3.69414593759,757068.00000000000,62,0,3,0
Paraguay,134,508337,35.30118027310,0,63,63,0.17508660593,2.22535535216,89003.00000000000,61,0,62,0
Portugal,135,138031,9.58548603443,0,63,63,5.18954437771,9.55842889279,716318.00000000000,62,0,3,0
Moldova,136,56763,3.94187496847,0,60,60,6.26520796998,7.43600093342,355632.00000000000,58,0,4,7
Turkmenistan,137,706442,49.05847182980,0,63,63,0.40655850020,2.64521257468,287210.00000000000,62,0,3,0
Jordan,138,121176,8.41499993268,0,63,63,1.51145441342,5.99257513934,183152.00000000000,62,0,46,0
Nepal,139,194803,13.52798600290,0,63,63,0.16389891326,1.70640823237,31928.00000000000,61,0,49,0
Lesotho,140,40364,2.80305553313,0,59,59,0.17800515311,1.74056934120,7185.00000000000,45,0,22,0
Cameroon,141,546377,37.94284691870,0,63,63,0.06067239287,1.22391760797,33150.00000000000,60,0,42,0
Gabon,142,304269,21.12979149760,0,63,63,0.19217534484,2.39191546249,58473.00000000000,62,0,3,0
Niger,143,1448244,100.57249919500,0,63,63,0.01053206504,0.48412303731,15253.00000000000,59,0,37,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.03726340815,1.04141456445,12163.00000000000,59,0,26,0
Togo,145,67305,4.67395829594,0,63,63,0.24097763911,2.36058119230,16219.00000000000,61,0,36,0
Ghana,146,281958,19.58041651000,0,63,63,0.30120798133,2.78647640653,84928.00000000000,62,0,3,0
Guinea-Bissau,147,39257,2.72618053375,0,35,35,0.03889752146,0.84217853126,1527.00000000000,28,0,8,0
United States of America,148,16089906,1117.35457439000,0,63,63,3.61938149297,10.04189161150,58235508.00000000000,63,0,2,0
Canada,149,21978810,1526.30623779000,0,63,63,0.62716753091,3.92806383854,13784396.00000000000,61,0,4,0
Mexico,150,2508648,174.21166527300,0,63,63,1.40286281694,5.86572063309,3519289.00000000000,62,0,50,0
Belize,151,27275,1.89409720707,0,54,54,0.22944087993,1.90915742904,6258.00000000000,41,0,23,0
Panama,152,88165,6.12256939546,0,63,63,0.56210514377,3.90134273925,49558.00000000000,61,0,53,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.13048076995,5.60345949471,1217365.00000000000,62,0,3,0
Papua New Guinea,154,547907,38.04909691780,0,61,61,0.04647686560,1.00415309188,25465.00000000000,57,0,53,0
Egypt,155,1306227,90.71020760770,0,63,63,1.10368718454,5.40927834458,1441666.00000000000,62,0,3,0
Yemen,156,550751,38.24659691620,0,63,63,0.28815744320,2.21792746353,158703.00000000000,62,0,58,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.00666220817,0.40750120068,8607.00000000000,56,0,31,0
Equatorial Guinea,158,31128,2.16166664937,0,52,52,0.17990233873,1.73718595748,5600.00000000000,42,0,21,0
Gambia,159,12643,0.87798610409,0,51,51,0.17519576050,1.92550787827,2215.00000000000,35,0,3,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,6.29120067525,8.72679926068,29814.00000000000,60,0,33,5
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,15.61099796330,18.12587244120,7665.00000000000,53,0,31,9
Kashmir,162,2983,0.20715277612,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Antarctica,163,73914,5.13291662560,0,8,8,0.00389642016,0.14211790004,288.00000000000,6,0,8,0
Australia,164,10021965,695.96978609900,0,63,63,0.14902965636,2.19724702920,1493570.00000000000,63,0,2,0
Fiji,165,23181,1.60979165379,0,35,35,0.44376860360,2.12659552816,10287.00000000000,31,0,27,0
New Zealand,166,420222,29.18208309990,0,63,63,0.62421529573,4.04246267939,262309.00000000000,62,0,3,0
Madagascar,167,735401,51.06951348030,0,60,60,0.01265568037,0.56022026892,9307.00000000000,57,0,31,0
Philippines,168,350966,24.37263869390,0,63,63,0.63479653300,3.83302560702,222792.00000000000,63,0,2,0
Sri Lanka,169,78211,5.43131940099,0,63,63,1.77946836123,4.73949933539,139174.00000000000,62,0,46,0
The Bahamas,170,16106,1.11847221327,0,63,63,1.28281385819,6.75167921070,20661.00000000000,61,0,46,0
Taiwan,171,46164,3.20583330769,0,63,63,11.93533922540,17.69082768030,550983.00000000000,62,0,3,5
Japan,172,549636,38.16916636130,0,63,63,11.45922028400,16.64397914540,6298400.00000000000,62,0,3,6
Iceland,173,280344,19.46833317760,0,63,63,0.36708829153,3.73270898602,102911.00000000000,57,0,8,0
Seychelles,174,507,0.03520833305,0,43,43,4.63313609467,7.09136810529,2349.00000000000,33,0,15,0
Kiribati,175,1115,0.07743055494,0,4,4,0.01165919283,0.19603337890,13.00000000000,3,0,4,0
Marshall Islands,176,186,0.01291666656,0,27,27,1.06451612903,3.78822865978,198.00000000000,13,0,5,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,10.71911957950,13.68236978200,65258.00000000000,61,0,54,6
Grenada,178,420,0.02916666643,0,23,23,2.96904761905,3.77100391428,1247.00000000000,18,0,14,4
Saint Vincent and the Grenadines,179,440,0.03055555531,0,40,40,4.17727272727,6.26174763713,1838.00000000000,28,0,13,4
Barbados,180,530,0.03680555526,5,63,58,22.88867924530,16.12641288680,12131.00000000000,58,10,33,17
Saint Lucia,181,729,0.05062499960,0,49,49,5.71193415638,7.08439291739,4164.00000000000,35,0,17,5
Dominica,182,881,0.06118055507,0,17,17,0.82746878547,2.20765751618,729.00000000000,12,0,14,0
Antigua and Barbuda,183,557,0.03868055525,0,55,55,6.34111310592,8.59305265186,3532.00000000000,39,0,14,5
Saint Kitts and Nevis,184,323,0.02243055538,0,43,43,6.93498452012,8.55498237589,2240.00000000000,34,0,17,5
Jamaica,185,13557,0.94145832580,0,63,63,6.71889061002,10.14843618300,91088.00000000000,62,0,3,5
Mauritius,186,2505,0.17395833194,0,61,61,8.06067864271,9.28159548295,20192.00000000000,59,4,34,5
Comoros,187,1991,0.13826388778,0,12,12,0.32998493220,1.39169523246,657.00000000000,11,0,12,0
,188,1207,0.08381944377,0,17,17,0.59652029826,2.36210509958,720.00000000000,15,0,17,0
Cabo Verde,189,4720,0.32777777516,0,53,53,0.56207627119,3.38759613199,2653.00000000000,37,0,13,0
Malta,190,470,0.03263888863,7,63,56,44.34042553190,16.65261668240,20840.00000000000,57,63,7,48
Singapore,191,599,0.04159722189,42,63,21,61.87979966610,2.91600430300,37066.00000000000,21,63,42,63
Tonga,192,747,0.05187499959,0,22,22,1.85943775100,3.06865680227,1389.00000000000,17,0,3,0
Samoa,193,3347,0.23243055370,0,25,25,0.22647146699,1.53831016247,758.00000000000,19,0,22,0
Solomon Islands,194,32184,2.23499998212,0,17,17,0.01227317922,0.28911352411,395.00000000000,9,0,9,0
Tuvalu,195,29,0.00201388887,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Maldives,196,129,0.00895833326,0,42,42,4.77519379845,9.84314211357,616.00000000000,23,0,5,0
Nauru,197,35,0.00243055554,0,17,17,8.22857142857,5.06577149271,288.00000000000,13,4,11,8
Federated States of Micronesia,198,744,0.05166666625,0,21,21,0.95967741936,2.49213556631,714.00000000000,16,0,13,0
Vanuatu,199,14976,1.03999999168,0,33,33,0.14369658120,1.40342522456,2152.00000000000,27,0,17,0
Palau,200,575,0.03993055524,0,25,25,0.59478260870,3.05673436084,342.00000000000,13,0,6,0
Bahrain,201,757,0.05256944402,0,63,63,42.09511228530,22.20759363850,31866.00000000000,60,63,34,51
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
