Series Name,"Series Code","Country Name","Country Code","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
GDP (constant LCU),"NY.GDP.MKTP.KN","Greenland","GRL","8089947300","7683190200","8138370800","8441824400","8570953700","8696854700","9371555100","9500684300","10175384600","10304513800","10204438700","10656700000","11409200000","11960700000","12625200000","12922200000","13719000000","13837800000","14078000000","14008100000","14203400000","13962700000","14704500000","14750100000","15880400000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Grenada","GRD","1124740900","1102709300","1121384300","1145263900","1196093400","1256083400","1403585200","1500550700","1573896900","1542042800","1595047800","1746002700","1734698200","1964945800","1886491800","2002000000","2021000000","1887332900","1877683600","1892044600","1870185900","1914178300","2054739200","2187022600","2267587900","2352176201.54366"
GDP (constant LCU),"NY.GDP.MKTP.KN","Guam","GUM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4345000000","4385000000","4667000000","4832000000","4647000000","4685000000","4766000000","4781000000","4881000000","4887000000","4986000000","5078000000","5157000000","5182000000","5200000000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Guatemala","GTM","104278420200","108373571400","112745081100","118324325000","121824098100","127140611300","133489413100","138624833800","143627622100","146977842900","152660927200","156524454600","161458233500","166721951200","175691220000","186766893800","192895000000","193909000000","199474000000","207776000000","213947000000","221857000000","231118200000","240686596000","248129800000","254979000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Guinea","GIN","20884093081000","21937516922300","22808458085500","23859397296500","24923902221700","26215360001300","27170679503900","28206426902800","28912450850400","29970168475700","31518010633700","31911544911600","32658312498800","33637171138400","34034137000000","36357809000000","37861792000000","37438634000000","39243444000000","41445827000000","43898140000000","45625437000000","47316978000000","49122097000000","54257373000000","58733521755726.5"
GDP (constant LCU),"NY.GDP.MKTP.KN","Guinea-Bissau","GNB","283538642900","289492954400","298756729000","311902025100","348082660000","370708032900","266539150800","269272609500","283886000000","290100000000","287242000000","288875000000","296852000000","309516000000","316663832492.432","326996432314.41","337471983102.919","348841329670.33","364926301902.572","394429789616.778","387674457609.862","400296766750.886","404157872255.511","428949251354.725","455813509282.716","482793000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Guyana","GUY","190091639400","205705458700","223238371300","234369736600","252846196800","268590798900","264001744800","271842282400","268099754900","274131997500","277013126900","274228437900","283261316400","277718144100","291964516700","312460289200","318636526300","329955000000","343610000000","361465000000","380537000000","399566000000","414937000000","428059000000","442254000000","455188462600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Haiti","HTI","NA","NA","NA","NA","12083453900","12410276700","12681049200","13024737000","13138060000","13000849400","12968156900","13015335100","12556819400","12783471400","13071000000","13508000000","13622000000","14042000000","13270000000","14003000000","14407000000","15017000000","15439000000","15626000000","15853000000","16039000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Honduras","HND","84181809500","89426363200","88260907700","91846927300","95149053700","99900529700","102799228900","100856801600","106654200000","109558600000","113671800000","118840500000","126247000000","133885700000","142678300000","151507700000","157918900000","154078900000","159827800000","165958300000","172810200000","177634300000","183066500000","190096400000","197229100000","206667100000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Hong Kong SAR, China","HKG","1078087000000","1144941000000","1214051000000","1242870000000","1295799000000","1361881000000","1281766000000","1313896000000","1414586000000","1422520000000","1446086000000","1490283000000","1619938000000","1739623000000","1861966000000","1982339000000","2024522000000","1974738000000","2108382000000","2209894000000","2247469000000","2317174000000","2381184000000","2438043000000","2490776000000","2585210000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Hungary","HUN","18509692520500","18403056605300","18945423126700","19227620030500","19230341658200","19872666528000","20714442423500","21374590233800","22274285196400","23129731445900","24177093313500","25107577680400","26364191361100","27521108807000","28580994309600","28705253508800","28950830695000","27040083378900","27224599000000","27677049167400","27222099396600","27792733592500","28967736260300","29943121994200","30605819424400","31826596917500"
GDP (constant LCU),"NY.GDP.MKTP.KN","Iceland","ISL","NA","NA","NA","NA","1027946466100","1080412489500","1156242407300","1201272199400","1256566663700","1305918765700","1313107913300","1344054097300","1452576905200","1545404216900","1622940043100","1775955384600","1805416952600","1687969986500","1627107916400","1659048434900","1680935598800","1753352621900","1791932461800","1869188365100","2009030762500","2082204219400"
GDP (constant LCU),"NY.GDP.MKTP.KN","India","IND","24593569986299.2","25761955460783.9","27477424513181","29558699790865.7","31790240408052.4","33077688192066.4","35123349973741.5","38230275657288","39698697164542.2","41613748923002.6","43196725662289.9","46592153084250.8","50283623010574.1","54952369217676","60043137336202.1","65928181583992","68493418821509.3","74301512721173.4","81924820482771.1","87363288108910.2","92130167685994.3","98013698221771.1","105276736344243","113861448881148","121960056325858","130038967447739"
GDP (constant LCU),"NY.GDP.MKTP.KN","Indonesia","IDN","3.2067230444825E+15","3.4150448607447E+15","3.6725382561437E+15","3.9744211725311E+15","4.2851488550159E+15","4.4865456599111E+15","3.8976091270442E+15","3.9284441294226E+15","4.1217262419939E+15","4.271899954667E+15","4.4641130418493E+15","4.6775141232586E+15","4.9128339625601E+15","5.1925005389178E+15","5.4781374900101E+15","5.8257265313589E+15","6.1760684575067E+15","6.4619507105515E+15","6.8641331E+15","7.2876353E+15","7.7270834E+15","8.1564978E+15","8.5648666E+15","8.9825171E+15","9.4346323E+15","9.9127493E+15"
GDP (constant LCU),"NY.GDP.MKTP.KN","Iran, Islamic Rep.","IRN","3.44787418813145E+15","3.48373200673076E+15","3.43107234048941E+15","3.5093920931994E+15","3.69094289482417E+15","3.70873496954082E+15","3.78950465764702E+15","3.82192230141474E+15","4.0458130552303E+15","4.07731532274894E+15","4.37355475226644E+15","4.75556658491046E+15","4.96359928632077E+15","5.12192837923245E+15","5.37801431165069E+15","5.81663297897497E+15","5.83122438399542E+15","5.88996729045759E+15","6.2314639599483E+15","6.39633091849437E+15","5.92015241545492E+15","5.90866297017281E+15","6.18066347689073E+15","6.09903884631604E+15","6.91608E+15","7.213472483E+15"
GDP (constant LCU),"NY.GDP.MKTP.KN","Iraq","IRQ","32541432000000","42398177000000","44032428000000","44965925000000","49921524000000","60523825000000","81620672000000","95971436000000","97321250000000","99564813000000","92694661000000","62011952000000","95596245000000","99803070000000","109941264575758","111455813400000","120626517100000","124702847900000","132687028600000","142700217000000","162587533100000","174944185615600","176168794914909","184624897070825","204933635748616","203334972171942"
GDP (constant LCU),"NY.GDP.MKTP.KN","Ireland","IRL","66278456000","68063075800","71980668700","78915590300","85078325600","93832843200","101808822400","112618732800","123384958900","130545774500","138782265300","143111590700","152673201800","161843339500","170779789900","179675224800","172603335400","164617373300","167583250000","172585455400","172649579100","175479038100","190093598000","238676329900","250947778300","270527681600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Isle of Man","IMN","1118222306.85424","1146941342.23001","1192861027.18735","1243926220.55275","1339907523.6712","1454892065.28346","1651437198.71627","1877572065.17595","1977803701.60735","2084133718.37424","2206451002.85548","2346070343.47204","2468065924.40347","2613681889.124","2814935433.75046","3024847000","3322754000","3393434000","3712956000","3891726000","4134941000","4320745000","4538127800","4383831454.8","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Israel","ISR","427610767414.388","445214461016.252","478284302263.451","509865055200","536961253300","556621516000","579813641600","600778768700","649856697300","650021080600","651073007800","656070423600","686050974400","714408523500","751635074700","795031126500","818789800500","830102258600","873466003100","914150575200","931908020400","970220205500","1003306039000","1033785913600","1076112578200","1111963944476.97"
GDP (constant LCU),"NY.GDP.MKTP.KN","Italy","ITA","1352216151600","1340684374400","1369522812300","1409058700000","1427184400000","1453378400000","1476866100000","1499903000000","1555551000000","1583118300000","1587053100000","1589454600000","1614598800000","1629932100000","1662638100000","1687143200000","1669421400000","1577902800000","1604514500000","1613766500000","1568274200000","1541171900000","1542923800000","1557611800000","1570980200000","1594580900000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Jamaica","JAM","693956200800","759306768000","769810940400","787901166800","787005077300","778029600200","759866082600","767827001000","774573924100","784991397800","800669959900","830025063500","841012313600","848529264300","873129191300","885632000000","878443000000","840349000000","828027000000","842364000000","837108000000","841283000000","847027000000","854588000000","866326000000","870497260200"
GDP (constant LCU),"NY.GDP.MKTP.KN","Japan","JPN","430613273263400","428383041656400","432637169549200","444500687823800","458280205993800","463211508309700","457984584121500","456830672396300","469528887722100","471436752168800","471993013483400","479206105813300","489771104759500","497914383971500","504984800867400","513338178045700","507724616651300","480224155542800","500353900000000","499776384825300","507248489507800","517394817917900","519333597070200","526364455346000","531302774486500","540401765551300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Jordan","JOR","3967343400","4151067700","4358058200","4627662600","4724258000","4880531400","5026651500","5198033900","5418703300","5704194000","6034152000","6285236100","6823711000","7379610300","7976866600","8629032800","9253119700","9759874300","9985463300","10243765700","10515345400","10812800000","11147600000","11414216700","11642927200","11872295631.0953"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kazakhstan","KAZ","5626928811800","5109251361000","4465485689700","4099315863000","4119812442400","4189849253900","4110242118100","4221218655200","4634898083500","5260609324700","5776149038600","6313330899200","6919410665500","7590593500000","8402787004500","9150635047900","9452606004500","9566037276500","10264357997700","11023920489500","11553068673000","12246252793400","12760595410700","12913722555600","13055773503700","13578004443800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kenya","KEN","1699784862900","1705788456400","1750698190800","1827837743800","1903635237100","1912675637400","1975606753700","2021152166500","2033272922900","2110128738200","2121668178300","2183885578800","2295357645500","2430936757000","2588279000000","2765595000000","2772019000000","2863688000000","3104401000000","3294026000000","3444339295200","3646821306900","3842185783000","4061901451000","4300302280500","4510391160900"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kiribati","KIR","115000000","116000000","118000000","118000000","120000000","122000000","130000000","128000000","136000000","134000000","139075200","141865500","139554000","146464200","144148600","147323000","144601300","145020100","142688700","143369100","150806800","159526700","160951300","177522900","179547100","185118100"
GDP (constant LCU),"NY.GDP.MKTP.KN","Korea, Dem. People’s Rep.","PRK","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Korea, Rep.","KOR","491544600000000","525199400000000","573550000000000","628442200000000","676169300000000","716213300000000","677027700000000","753590200000000","820843800000000","857989500000000","921759000000000","948796200000000","995285700000000","1.0343375E+15","1.0878764E+15","1.1473114E+15","1.1797714E+15","1.1881184E+15","1.265308E+15","1.3118927E+15","1.3419665E+15","1.3808326E+15","1.4269724E+15","1.4667883E+15","1.509755E+15","1.5559953E+15"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kosovo","XKX","NA","NA","NA","NA","NA","NA","NA","NA","2320685500","2946665300","2926010700","3100990400","3181992200","3373969100","3525900000","3782800000","3882848200","4012600000","4145400000","4344900000","4470700000","4624100000","4679500000","4871100000","5069300000","5295700000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kuwait","KWT","12565960600","16837189300","18257602500","19144610000","19260459200","19736833000","20459606700","20093582400","21036892100","21190256600","21825964300","25606221400","28362012700","31219755200","33567558600","35578813000","36461112000","33881086300","33079100000","36264100000","38667100000","39111400000","39307300000","39540400000","40942900000","39769300000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Kyrgyz Republic","KGZ","25267706600","21361489800","17071000700","16145100000","17288900000","19003123500","19406338500","20115793400","21207411900","22335982200","22332106200","23902119400","25581687800","25536779600","26329160000","28578427200","30979476900","31873635900","31723330400","33612859000","33583229200","37248996300","38747910300","40249711700","41994881200","43919774700"
GDP (constant LCU),"NY.GDP.MKTP.KN","Lao PDR","LAO","21249358571600","22505738915000","24341986323500","26053533290300","27858606418500","29773075279000","30954354222800","33215995753300","35142119044500","37163287406300","39362887131600","41751034400700","44405438027700","47561584895100","51661044510300","55585645618300","59935168337900","64431369760100","69925371783000","75546429556400","81609860356000","88160112762500","94870828315300","101767550247400","108914778799300","116422000000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Latvia","LVA","NA","NA","NA","9645322000","9872857000","10758860000","11460528000","11760674000","12396557000","13197537000","14134962000","15326637000","16604196000","18380353000","20565664000","22617967000","21815562000","18673752000","17937881000","19082501000","19852409000","20334793000","20712663000","21328182000","21799283000","22791006000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Lebanon","LBN","24898102716600","26640463508700","28772539243900","30652809040000","32227291764300","31490322535600","32621657498000","32473857162700","32910327407700","34184371447800","35351803544600","36491006210900","38649000000000","39705000000000","40323000000000","44093000000000","48711244526200","53608905582300","57917587107600","58449095530300","60088152442600","61672216770900","62907462765100","63420510909700","64688921127800","65996175802300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Lesotho","LSO","10176079400","10533236000","11163110200","11530481300","12175846400","12626791500","12820948100","12881979000","13381226100","13857809500","13958117300","14594576300","14841571100","15355998200","16005571500","16779114900","17909949000","18295784500","19406711600","20746033600","21990395600","22395688500","23094819600","23676021000","24243571800","25599000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Liberia","LBR","223500000","149800000","117200000","112200000","125800000","259500000","337890100","411352300","529064600","544506500","564995000","394676000","405018900","426411900","460708900","504637000","540703100","569360900","604091600","653627100","705881000","767320000","772700000","772700000","760336800","779000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Libya","LBY","NA","NA","NA","NA","NA","NA","NA","29490000000","30575000000","30036000000","29748000000","33620000000","35120000000","39289000000","41843000000","44501000000","45688000000","45327000000","47603000000","18053000000","40283383861.3532","34804843656.2092","26451681178.719","24107522770.4817","23433604486.0331","29684722429.2277"
GDP (constant LCU),"NY.GDP.MKTP.KN","Liechtenstein","LIE","2082805000","2173034200","2322237900","2458682200","2628461600","2818371500","3037112700","3353304200","3461287000","3435912600","3401762400","3335851000","3437233300","3603185500","3914679800","4044880600","4117611100","4069950500","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Lithuania","LTU","NA","NA","NA","14584148800","15335226400","16607011800","17847086600","17644585900","18320667700","19515987000","20835414000","23031167600","24539728200","26436013100","28393981700","31542009500","32370958100","27575471500","28027659500","29721407600","30858832200","31938453400","33068303600","33741127500","34532316700","35854537100"
GDP (constant LCU),"NY.GDP.MKTP.KN","Luxembourg","LUX","21024879000","21908060200","22745149900","23070906000","23391229000","24726802000","26221451000","28445293000","30789128000","31568701000","32774458000","33308448000","34511608000","35606469000","37450345000","40579154000","40059909000","38313855000","40177812000","41198021000","41052790000","42553011000","45009135000","46297150000","47724326000","48821003000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Macao SAR, China","MAC","98709000000","103828000000","108244000000","111811000000","111343000000","111032000000","105956000000","103457000000","109403000000","112563000000","122634000000","136925000000","173560000000","187548000000","212519000000","243223000000","251477000000","254799000000","319171000000","388344000000","424216000000","471729000000","466063000000","365419000000","362265000000","395217000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Macedonia, FYR","MKD","268906747800","248821373200","244446680000","241721765100","244586419200","248108418000","256491345500","267620576600","279795000000","271213000000","275265000000","281382000000","294535000000","308447000000","324292000000","345285000000","364178000000","362872000000","375060000000","383836000000","382085000000","393262000000","407536000000","423192000000","435564000000","435652000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Madagascar","MDG","372230767200","380034807900","379762671600","386265018100","394565525200","409138773700","425227486800","445039327400","466223489100","494280000000","431636000000","473871117000","498782538700","521741000000","547946000000","582141000000","623639000000","598607000000","600182000000","608911000000","627345829800","641493758300","662764755800","683420579700","711987493200","741683030300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Malawi","MWI","473065883600","518914673400","465776867800","543695830400","583476322700","605604190200","629194009400","648335840900","658554118400","625791289100","636429741100","672742127400","709208098900","732390167200","766812505000","840426505500","904632878300","979971702000","1047335600000","1098173847200","1118883204200","1177065130800","1244157843300","1278994262900","1310765000000","1363196000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Malaysia","MYS","314285423201.393","345383787809.669","377200686745.72","414276063547.656","455714858153.2","489085680808.484","453091834915.134","480900853794.537","523503226481.043","526213273458.626","554581369544.295","586683308132.411","626480605048.742","659885422590.309","696739014271.717","740625113253.027","776410414510.835","764659219851.238","821434000000","864920000000","912261000000","955080000000","1012449000000","1063355000000","1108227000000","1173632000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Maldives","MDV","NA","NA","NA","20041143400","21616106100","23431413900","25187524100","26743018900","27771504700","26676298100","28615234500","32549843500","34513821000","29982483000","37811357100","40728075000","44591268400","41367836300","44373263000","48174602200","49387341900","52983270800","56866736000","58143919900","61727421700","67177000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mali","MLI","1535794604100","1584512591800","1644406122800","1659551471500","1776645862000","1862440523100","2003458329500","2117674360000","2116386073400","2441806663900","2517656705800","2747242878100","2790099830200","2972426232000","3111006297800","3219692936800","3373381203300","3531223926100","3722385046200","3842999736100","3810865384500","3898651900600","4173247841100","4422081148600","4678561855000","4926525633300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Malta","MLT","3577330200","3737621400","3948838300","4199293100","4357914500","4587009200","4822121000","5049723900","5391600000","5424400000","5586200000","5728300000","5753700000","5971400000","6080600000","6323000000","6534600000","6373700000","6599500000","6686800000","6868200000","7184900000","7767900000","8515300000","8960700000","9536200000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Marshall Islands","MHL","118351800","125460300","132834500","143744500","128934600","120623900","117193100","114383800","121121800","127618000","130956300","131179100","131334600","135163600","137105500","142114200","139776600","137489900","146363000","148128900","153251000","157634100","156440900","155870600","158848500","162819712.5"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mauritania","MRT","334670470100","354327799500","343482774800","377212097900","399161415800","383016547500","393656000000","424018000000","422193000000","430674000000","433538000000","459456000000","485862882300","529441976100","629342908500","647076764400","654064981000","647249089500","678146801000","710047277700","751195072500","796944796000","841410680400","853190400000","870254200000","900713097000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mauritius","MUS","116899022600","122839904500","127920738500","133405642900","140860141900","148871530700","157908967700","162031622700","176657592000","181203999300","185033407500","191799813500","202820184900","205337969400","222870250100","235634065300","248327584200","256559834800","267789980200","278709218600","288453222700","298146422400","309310737100","320039687700","332201195800","344824841240.4"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mexico","MEX","9768817881895.2","10165571177000","10667860250000","9996720538000","10673824281000","11404645262000","11993572609000","12323822137000","12932921342000","12880621885000","12875489668000","13061718521000","13573815057000","13887072520000","14511307247000","14843825976000","15013577681000","14219998379000","14947794696000","15495333601000","16059723651000","16277187078000","16740319236000","17287806711000","17791457272300","18153795570800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Micronesia, Fed. Sts.","FSM","207600000","224500000","223300000","239118600","231678300","217625300","224057700","227158100","237523800","241673800","243123600","247856800","240097000","245035200","244714900","239912600","234592000","237353600","242200100","250306700","245326900","235860900","230775600","242156300","242001900","246841938"
GDP (constant LCU),"NY.GDP.MKTP.KN","Moldova","MDA","NA","NA","NA","18157922000","17090770000","17372266000","16235739000","15688878000","16019555000","16996747900","18322494200","19531778800","20977130400","22550415200","23632835100","24341820200","26240482200","24666053200","26417343000","28213722400","28016226300","30649751600","32120939600","31992455800","33432116300","34936561500"
GDP (constant LCU),"NY.GDP.MKTP.KN","Monaco","MCO","2109152552.8951","2089876678.7569","2136180490.5039","2181406661.938","2205636208.996","2254981750.8911","2333979809.3138","2411013778.7728","2505290008.9278","2560098974.3215","2586378309.2853","2614506091.2456","2679097103.7775","2729877079.5734","2867718024.2158","3285901350.9302","3614491486.0232","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mongolia","MNG","4325257795600","4188199392100","4277591595100","4550349095700","4652053668200","4833330875400","4994761062300","5148118658100","5207119296800","5360870457300","5614599301600","6007881465500","6646243260800","7128339511300","7738256977900","8531274818900","9290589668300","9172729346200","9756588400000","11443578400000","12853406643100","14350689210500","15482273412900","15850726099300","16047782732400","16992134499600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Montenegro","MNE","NA","NA","NA","NA","NA","1087607500","1140900300","1033655700","1065699000","1077420000","1097933300","1125191300","1174992800","1224114600","1328977400","1419482100","1522008400","1433806500","1473011700","1520567100","1479150400","1531645700","1558965400","1611820800","1659358900","1730711400"
GDP (constant LCU),"NY.GDP.MKTP.KN","Morocco","MAR","360960773500","358287528000","396223012900","374805384500","421179591000","414606231200","444617721700","449425517900","458022457200","491549552000","506893023800","537109738900","562874991700","581402808300","625441929400","647530000000","685885000000","714992294900","742274384000","781211851300","804726025400","841223764300","863680181600","902973329100","914011669200","951486147700"
GDP (constant LCU),"NY.GDP.MKTP.KN","Mozambique","MOZ","71842323600","78140842000","82953429000","84809354400","107576698600","119240198300","133381363200","143815752600","146229704300","164831535000","179326915100","190984252500","205902387900","223858451300","245910871500","264172362800","282337397200","300271384800","320351197800","343152535900","367853293100","394124210300","423463090400","451386186900","468371592000","485751444600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Myanmar","MMR","7008398749200","7431664700000","7987401491600","8542370255700","9092730855200","9606614083100","10170158542000","11283295613800","12834289593300","14290211028700","16008682275700","18224923752100","20697072988900","23505448478700","26579044751500","29766253690300","32818873910300","36281268093100","39776764900000","42000875700000","45080661500000","48879158500000","52785211000000","56476225100000","59792499000000","63600587908080"
GDP (constant LCU),"NY.GDP.MKTP.KN","Namibia","NAM","42141690900","41476046400","42193532000","43838663800","45237697700","47146773900","48698650300","50339443500","52097389100","52711069700","55235224300","57577084200","64641532200","66276486300","70964338400","75660115700","77664966500","77894832300","82599095500","86804494800","91198262300","96318789100","102436648400","108692179700","109453132800","108609976600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Nauru","NRU","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26035400","34996600","38027200","43180200","48225600","53089900","71254600","97279700","100011500","110412700","115000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Nepal","NPL","286657844800","297693741900","322152267800","333325964200","351086518800","368811516800","379936308600","396701276600","421296755700","441518000000","442049000000","459488000000","481004000000","497739000000","514486000000","532038000000","564517000000","590107000000","618529000000","639694000000","670279000000","697954000000","739754358000","764335695800","767491575800","825048856600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Netherlands","NLD","417344446200","422592770500","435106132900","448664196500","464666788700","484646844600","506579125800","532169949900","554727373200","566511249000","567098324500","568708444700","580257243000","592792923200","613651154100","636346877000","647158797200","622776548900","631512000000","642018000000","635231629600","634022534800","643023691200","657560894500","672092605700","693345600700"
GDP (constant LCU),"NY.GDP.MKTP.KN","New Caledonia","NCL","264064008192","265463005184","272338993152","288516014080","289813987328","295630995456","286169989120","288746012672","294809993216","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","New Zealand","NZL","114291071700","121757510300","128108858400","133972678500","138471420400","142637191000","144157863300","151645047700","155116869100","161007658800","169155599200","176835720200","182617594200","188678500100","193533033600","200810684800","197707102600","201495298500","203434000000","208918170700","214139906100","218461270800","226205704100","236236332200","244437174500","251840338200"
GDP (constant LCU),"NY.GDP.MKTP.KN","Nicaragua","NIC","70368297900","70093060400","72432494700","76714637000","81581619400","84817677500","87965839500","94155090000","98016945900","100919074300","101679942500","104243022300","109780589400","114481831500","118837710200","124870330700","129160521800","124907698300","130416251600","138654236100","147661404600","154936820900","162351260800","170093157300","178017387900","186670982200"
GDP (constant LCU),"NY.GDP.MKTP.KN","Niger","NER","1191025858300","1208289038200","1256675718300","1289421619400","1333508145000","1370232500900","1513041729300","1504436178400","1483231009800","1588604792800","1636248989200","1722970185600","1724693155800","1802304347800","1906838000000","1966838000000","2155412000000","2140051000000","2319157000000","2371994000000","2653071000000","2792845787800","3003120350000","3133383431500","3287724953100","3448643196400"
GDP (constant LCU),"NY.GDP.MKTP.KN","Nigeria","NGA","19643642967100","20054269318900","20236715708300","20174494087100","21181948915400","21775521442700","22366866252100","22472938336300","23668070182400","24712084188700","25647349633900","28302923550900","37851134166500","39154979623600","42369981241000","45263172340100","48101292603600","51436836336000","55469350300000","58180351900000","60670050500000","63942845600000","67977459219700","69780692718300","68652430364700","69211634637500"
GDP (constant LCU),"NY.GDP.MKTP.KN","Northern Mariana Islands","MNP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1469000000","1475000000","1429000000","1248000000","1162000000","1084000000","964000000","795000000","806000000","744000000","748000000","768000000","795000000","825000000","1061000000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Norway","NOR","1649647684400","1696585310500","1782355392400","1856393554500","1949732937900","2052770177900","2106643014700","2149056217700","2217939595900","2264190912100","2296743384200","2317869791900","2409635138500","2472881326800","2532109121200","2607693967000","2620231555000","2575922296700","2593739000000","2618948454000","2690226456800","2718322888100","2772012957700","2826624323600","2857475940800","2912303643600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Oman","OMN","11941678700","12663309600","13154110900","13811398100","14232085000","15090779600","15489529000","15470197000","16305800000","17036700000","16849200000","16399500000","16611400000","17025100000","17939700000","18738500000","20275000000","21514300000","22548000000","22298000000","24379000000","25445000000","26145000000","27384000000","28858400000","28779710300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Pakistan","PAK","4663074497200","4745039581800","4922381429100","5166659980300","5417066355900","5472016861100","5611566111700","5816956880400","6064764363100","6184997348200","6384428256500","6693838139700","7187078379700","7738133547300","8216160000000","8613232000000","8759778000000","9007825000000","9152553000000","9404102000000","9733907000000","10161854000000","10636891000000","11140138000000","11755824000000","12425979000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Palau","PLW","NA","NA","NA","NA","NA","NA","NA","NA","233176200","246192300","253473200","247151300","261333900","277254600","269857800","271164300","253771100","240194700","237984900","253072300","263105700","259116400","266105400","293082900","293255300","282344800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Panama","PAN","10116469137.9715","10668397752.7827","10972462789.5201","11164665081.8742","11620150268.2359","12370927050.3457","13279138842.3555","13799310145.167","14174012955.5503","14255410494.6214","14573184909.3136","15186059583.0999","16328367147.9445","17502585561.5303","19016990791.1734","21295984200","23394842900","23685639000","25066036500","27901914100","30630394200","32744944100","34404003700","36322290000","38134261000","40176930800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Papua New Guinea","PNG","24446104800","28895854700","30612877900","29598842000","31887926400","30642897500","29487932000","30035096500","29285768300","29250248000","29203769200","29835768700","30647652400","32592183400","33340000000","37040000000","36931000000","39444359200.957","43437976849.6574","43918970314.3985","45960508815.1693","47720764672.5718","55080000000","57998682000","59100656958","60400871411.076"
GDP (constant LCU),"NY.GDP.MKTP.KN","Paraguay","PRY","13565659908200","14235309638300","14992332000000","16015230000000","16267276000000","16957417000000","16968954000000","16737146000000","16349824000000","16213457000000","16209987000000","16910380000000","17596505000000","17971924000000","18835856000000","19857065000000","21119799000000","20282252000000","22937808000000","23933861000000","23637328000000","26955128992700","28228040145100","29064221400200","30232473750400","30465884070200"
