SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,1.49411637140,5.71289396545,3293282.00000000000,61,0,53,0
Malaysia,2,384580,26.70694423080,0,63,63,4.36061677674,11.48611114060,1677006.00000000000,61,0,4,0
Chile,3,1105326,76.75874938590,0,63,63,0.97701402120,5.27812364637,1079919.00000000000,61,0,52,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.25867684187,2.72363728948,343438.00000000000,61,0,4,0
Peru,5,1532376,106.41499914900,0,63,63,0.56332192621,3.77011985436,863221.00000000000,62,0,3,0
Argentina,6,4013074,278.68569221500,0,63,63,1.03464027825,5.44864723545,4152088.00000000000,61,0,53,0
United Kingdom,7,516487,35.86715249080,0,63,63,13.05749805900,17.31086890560,6744028.00000000000,61,0,4,7
Cyprus,8,7653,0.53145832908,0,63,63,15.37697634910,16.67716939390,117680.00000000000,61,0,29,9
India,9,4012354,278.63569221500,0,63,63,5.16940703637,8.49282833518,20741491.00000000000,61,0,55,0
China,10,13697660,951.22638127900,0,63,63,2.46205483272,7.95747722007,33724390.00000000000,62,0,3,0
Israel,11,38553,2.67729164525,0,63,63,23.40295178070,21.81411719210,902254.00000000000,61,0,4,16
Lebanon,12,14036,0.97472221442,0,63,63,15.98147620400,14.55077093240,224316.00000000000,61,0,4,12
Ethiopia,13,1334965,92.70590203610,0,63,63,0.09161663414,1.36383600046,122305.00000000000,61,0,63,0
South Sudan,14,739530,51.35624958920,0,60,60,0.02663989291,0.66313429463,19701.00000000000,55,0,43,0
Somalia,15,554651,38.51743024740,0,41,41,0.01322453218,0.40490509611,7335.00000000000,32,0,4,0
Kenya,16,685660,47.61527739690,0,63,63,0.25579004171,2.16329047106,175385.00000000000,61,0,4,0
Pakistan,17,1176629,81.71034656850,0,63,63,2.93806119006,6.79899643616,3457008.00000000000,62,0,3,0
Malawi,18,143472,9.96333325363,0,63,63,0.41326530612,3.20120143910,59292.00000000000,59,0,44,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.11063450298,1.56550842055,122693.00000000000,60,0,54,0
