SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Indonesia,1,2204167,153.06715155300,0,63,63,0.82287866573,4.03578940866,1813762.00000000000,62,0,3,0
Malaysia,2,384580,26.70694423080,0,63,63,1.72385719486,6.49271923494,662961.00000000000,61,0,45,0
Chile,3,1105326,76.75874938590,0,63,63,0.49177889600,3.71414121367,543576.00000000000,62,0,55,0
Bolivia,4,1327672,92.19944370680,0,63,63,0.14014380058,1.89360911372,186065.00000000000,62,0,3,0
Peru,5,1532376,106.41499914900,0,63,63,0.27634340397,2.56652739730,423462.00000000000,62,0,51,0
Argentina,6,4013074,278.68569221500,0,63,63,0.58394313187,3.94143239932,2343407.00000000000,62,0,54,0
United Kingdom,7,516487,35.86715249080,0,63,63,13.35584051490,17.54249498220,6898118.00000000000,62,0,3,7
Cyprus,8,7653,0.53145832908,0,63,63,9.99882399059,13.83461038320,76521.00000000000,62,0,3,5
India,9,4012354,278.63569221500,0,63,63,2.96227625977,5.64990375951,11885701.00000000000,62,0,54,0
China,10,13697660,951.22638127900,0,63,63,0.99011349384,4.23119259946,13562238.00000000000,63,0,2,0
Israel,11,38553,2.67729164525,0,63,63,17.07537675410,19.03200138260,658307.00000000000,62,0,3,9
Lebanon,12,14036,0.97472221442,0,63,63,11.45219435740,12.99903793930,160743.00000000000,62,0,3,7
Ethiopia,13,1334965,92.70590203610,0,62,62,0.03144951366,0.77097361843,41984.00000000000,60,0,48,0
South Sudan,14,739530,51.35624958920,0,15,15,0.00135356240,0.10297355180,1001.00000000000,13,0,12,0
Somalia,15,554651,38.51743024740,0,21,21,0.00529161581,0.22865732764,2935.00000000000,19,0,12,0
Kenya,16,685660,47.61527739690,0,62,62,0.12996237202,1.60548232947,89110.00000000000,60,0,62,0
Pakistan,17,1176629,81.71034656850,0,63,63,2.32600080399,5.85757636420,2736840.00000000000,62,0,55,0
Malawi,18,143472,9.96333325363,0,63,63,0.25073882012,2.30108924671,35974.00000000000,61,0,33,0
United Republic of Tanzania,19,1108994,77.01347160610,0,63,63,0.06407068027,1.18453132673,71054.00000000000,61,0,51,0
