Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Afghanistan","AFG","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.44416322679218","1.05555578746555","11.1752702416587","5.55413762257501","13.7402049898513","3.61136839226168","21.0206487363678","8.43329048161792","6.11368516942299","14.4347412879524","3.90057487510744","2.69052194787254","1.31004040372002","2.36671191565063","2.59554245325748"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Albania","ALB","-9.57564016948626","-7.19999998616426","9.6000000454053","8.29999997982694","13.2999999923636","9.10000000771629","-10.8378557356567","9.00885253995469","13.5011733754336","6.66662049881369","7.94033142454762","4.23137101758226","5.77349056080081","5.70955659620999","5.72081994678555","5.43101273852915","5.89999999980755","3.76085368324381","3.35261024250661","3.71005779297435","2.55016085977728","1.41996754114895","1.00075459957421","1.77436874323664","2.2187520539882","3.35215921082479","3.84136366608277"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Algeria","DZA","0.800000579981415","1.80000230101803","-2.10000075921401","-0.899996548849487","3.79999478987638","4.09999846975579","1.09999993785055","5.10000361050234","3.20000155059535","3.81967849559879","3.00839546613716","5.60932318983274","7.20187224401604","4.30162426436429","5.90779126808133","1.68448831869128","3.37287515437164","2.36013486105327","1.63224383752232","3.63414535334246","2.89186599464848","3.37476865068784","2.76763886677112","3.78912121166823","3.76346695783126","3.29999999975597","1.70000000003184"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","American Samoa","ASM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.814111261872455","0.538358008075377","-0.401606425702823","-4.16666666666666","1.96353436185133","-2.61348005502063","-4.23728813559322","0.442477876106182","0.293685756240819","-4.39238653001463","-2.75650842266462","0.944881889763778","1.24804992199688","-2.61941448382126","NA"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Andorra","AND","3.7813875896292","0.929211956288896","-1.0314840109579","2.38318769098804","2.7574991873297","4.6497401487506","9.06767219910516","3.19479029605851","4.09908083663409","3.52836129711109","4.54676831970609","6.47101467082791","12.1687198869046","7.64786979021986","7.39698271536501","4.53635311915991","0.0400110668908411","-8.59000378676674","-3.69065350958851","-5.35882577533336","-4.64654305163337","-1.61521818298665","0.351645001850741","2.27768315306425","0.842203518374134","1.8891243866394","1.87319661596112"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Angola","AGO","-3.45009868360491","-5.83828072869944","-23.9834174287564","1.33936343697863","15.0000000268975","13.5443697525014","7.27427734536784","4.69114644457451","2.18148973162356","3.05462423372167","4.20599855394094","13.6656865110139","4.55404242325068","10.2383565294963","20.9070270373719","18.9890352018358","23.1895972587248","13.8170977062242","2.41290970138972","3.45287464846986","3.87333069411847","5.17759394347537","6.84271653749451","4.70397061679529","2.99974749314353","-0.813494095515892","0.721699271937197"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Antigua and Barbuda","ATG","3.0116457721507","1.15832626873824","5.28007148779103","6.67619516293692","-4.35949398995461","6.60481808836559","5.471131931738","4.73131371210214","3.70789461849279","6.69174238194239","-4.95407471089256","1.02410086163871","6.05790854956044","5.736460188482","6.41240516399535","12.728507447159","9.25942055972271","-0.03013326815055","-12.1075361856213","-7.20002446135504","-2.07912704683282","3.50660922205834","-0.103939140635774","5.10194036354055","4.06021896269833","5.34247943486722","3.33704921545255"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Argentina","ARG","-2.39895921890088","11.9407747322281","5.90691949180228","5.83620070368526","-2.84520961057081","5.52668982715234","8.1110467707457","3.85017885156229","-3.3854570406327","-0.78899893905691","-4.40883968258557","-10.8944848285903","8.83704079576924","9.02957330068155","8.85165992013435","8.04715150043027","9.00765087504757","4.05723310346406","-5.91852507634947","10.1253981561002","6.00395169280579","-1.02642045443208","2.40532378079436","-2.51261532081396","2.73115982828946","-1.82254217028903","2.86392289725737"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Armenia","ARM","NA","-41.8000027437768","-8.79999879384391","5.40000277691448","6.899998416667","5.86540075329208","3.32107969685185","7.29999998824593","3.30000000395614","5.89999999860015","9.55664150369142","13.1863005289889","14.0407950540101","10.4678418593104","13.8657112535004","13.1980035154758","13.7492019586216","6.90000000168239","-14.149988640087","2.1999999991457","4.69999999861844","7.20000000328227","3.30000000179984","3.6000000009613","3.20000000212642","0.199999997770945","7.49999999906528"
GDP growth (annual %),"NY.GDP.MKTP.KD.ZG","Aruba","ABW","NA","NA","NA","NA","1.24508591166203","7.81443171889218","6.66662183020206","1.15446939174406","4.51406203251221","-0.364695778713454","-2.16445940890385","0.465289865491144","7.51947237328494","1.17669048367502","0.380390971382511","2.35511944298051","-3.65462624193272","-6.88130206359888","-5.65350208612952","NA","NA","NA","NA","NA","NA","NA","NA"
