SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Tajikistan,42,211630,14.69652766020,0,60,60,0.72531304635,2.93717864144,153498.00000000000,59,0,48,0
Lithuania,43,132375,9.19270825979,0,63,63,2.53420207743,6.80111577809,335465.00000000000,62,0,3,0
Brazil,44,10182356,707.10804989900,0,63,63,0.84904593790,4.66007832835,8645288.00000000000,62,0,3,0
Uruguay,45,245896,17.07611097450,0,63,63,0.76871116244,4.49248690048,189023.00000000000,62,0,53,0
Mongolia,46,2658249,184.60062352300,0,62,62,0.02835513152,0.76428170059,75375.00000000000,61,0,42,0
Russia,47,41034337,2849.60671331000,0,63,63,0.68934470661,3.80430545762,28286803.00000000000,63,0,2,0
Czechia,48,141429,9.82145825476,0,63,63,10.17274392100,9.94695953885,1438721.00000000000,62,5,3,7
Germany,49,661451,45.93409685470,0,63,63,11.72100125330,12.14787169560,7752868.00000000000,62,5,3,7
Estonia,50,102099,7.09020827661,0,63,63,3.17826815150,7.71290041508,324498.00000000000,62,0,63,0
Latvia,51,136848,9.50333325731,0,63,63,1.73790629019,5.97399177501,237829.00000000000,62,0,3,0
Norway,52,862002,59.86124952110,0,63,63,2.94017415273,7.66034864230,2534436.00000000000,62,0,3,0
Sweden,53,1131243,78.55854103820,0,63,63,3.29699808087,7.67114869780,3729706.00000000000,62,0,3,0
Finland,54,898283,62.38076338980,0,63,63,3.86244535408,8.91664754973,3469569.00000000000,62,0,3,0
Vietnam,55,402394,27.94402755420,0,63,63,2.32042972808,6.29160636712,933727.00000000000,62,0,54,0
Cambodia,56,217016,15.07055543500,0,62,62,0.12413831238,1.76789821115,26940.00000000000,60,0,54,0
Luxembourg,57,4681,0.32506944184,6,62,56,20.97286904510,14.37470863410,98174.00000000000,57,10,62,15
United Arab Emirates,58,90774,6.30374994957,0,63,63,10.11434992400,17.35311625220,918120.00000000000,62,0,45,3
Belgium,59,56126,3.89763885771,0,63,63,28.14463884830,17.83229063860,1579646.00000000000,62,6,3,25
Georgia,60,109182,7.58208327268,0,63,63,1.41431737832,5.09401449809,154418.00000000000,62,0,54,0
Macedonia,61,39477,2.74145831140,0,63,63,3.77156318869,7.63019819093,148890.00000000000,62,0,48,0
Albania,62,43765,3.03923608680,0,63,63,2.81233862676,6.61492922379,123082.00000000000,62,0,58,0
Azerbaijan,63,131531,9.13409714915,0,63,63,2.46340406444,6.32491870308,324014.00000000000,62,0,60,0
Kosovo,64,17241,1.19729165709,0,62,62,3.97610347428,8.05672048696,68552.00000000000,60,0,56,0
Turkey,65,1169384,81.20722157260,0,63,63,3.06876355414,7.06596532679,3588563.00000000000,62,0,50,0
Spain,66,773025,53.68229123720,0,63,63,7.92992335306,13.24451417830,6130029.00000000000,62,0,48,4
Laos,67,281234,19.53013873260,0,62,62,0.13494456574,1.58785396392,37951.00000000000,61,0,45,0
Kyrgyzstan,68,308881,21.45006927280,0,62,62,0.67447010337,3.05490137615,208331.00000000000,61,0,51,0
Armenia,69,45122,3.13347219715,0,63,63,2.42961304907,6.83395962096,109629.00000000000,62,0,47,0
Denmark,70,4443327,308.56437253100,0,62,62,0.16221470983,1.73833483164,720773.00000000000,61,0,62,0
Libya,71,2129936,147.91222103900,0,63,63,0.58399642055,3.89200998724,1243875.00000000000,63,0,2,0
Tunisia,72,220486,15.31152765530,0,63,63,2.85681630580,7.37947699058,629888.00000000000,62,0,57,0
Romania,73,394378,27.38736089200,0,63,63,3.94522513933,7.06580004039,1555910.00000000000,62,0,63,0
Hungary,74,159246,11.05874991150,0,63,63,6.07392964344,9.44075241711,967249.00000000000,62,0,3,5
Slovakia,75,85242,5.91958328598,0,63,63,6.33180826353,8.96504918474,539736.00000000000,62,0,3,5
Poland,76,592479,41.14437467080,0,63,63,7.81461283860,9.97071045307,4629994.00000000000,62,0,3,6
Ireland,77,134412,9.33416659199,0,63,63,7.16933011933,8.96656042047,963644.00000000000,62,5,3,5
Greece,78,196929,13.67562489060,0,63,63,6.41753626942,10.06111076680,1263799.00000000000,62,0,59,4
Zambia,79,904324,62.80027727540,0,63,63,0.11258243727,1.66442384531,101811.00000000000,61,0,56,0
Sierra Leone,80,84695,5.88159717517,0,42,42,0.04523289450,0.80656226411,3831.00000000000,36,0,16,0
Guinea,81,290510,20.17430539420,0,57,57,0.05680355237,1.06351043639,16502.00000000000,55,0,40,0
Liberia,82,112194,7.79124993767,0,32,32,0.05615273544,0.76611480967,6300.00000000000,30,0,3,0
Central African Republic,83,727873,50.54673570670,0,34,34,0.00496103029,0.25321349142,3611.00000000000,31,0,20,0
Sudan,84,2262248,157.10055429900,0,63,63,0.12356204978,1.64090925856,279528.00000000000,62,0,52,0
Djibouti,85,26109,1.81312498550,0,63,63,0.24301964840,2.73736457596,6345.00000000000,52,0,14,0
Eritrea,86,148570,10.31736102860,0,61,61,0.07389782594,1.14693441104,10979.00000000000,53,0,29,0
Austria,87,144646,10.04486103080,0,63,63,7.78748116090,9.76786381997,1126428.00000000000,62,0,3,6
Iraq,88,608348,42.24638855090,0,63,63,2.09289584251,7.10207811352,1273209.00000000000,62,0,55,0
Italy,89,477696,33.17333306790,0,63,63,16.40277079980,16.39404681870,7835538.00000000000,62,0,3,10
Switzerland,90,70296,4.88166662761,0,63,63,13.34108626380,14.28769393970,937825.00000000000,62,0,3,9
Iran,91,2247640,156.08610986200,0,63,63,3.18621442936,8.03653919780,7161463.00000000000,63,0,2,0
Liechtenstein,92,237,0.01645833320,0,47,47,22.05485232070,13.40134871350,5227.00000000000,44,11,31,20
Ivory Coast,93,378558,26.28874978970,0,63,63,0.52631829205,2.74541728235,199242.00000000000,62,0,47,0
Republic of Serbia,94,125829,8.73812493010,0,63,63,6.23940427088,9.97517529409,785098.00000000000,62,0,3,0
Mali,95,1536343,106.69048525800,0,63,63,0.02850730599,0.83929722024,43797.00000000000,62,0,46,0
Senegal,96,236749,16.44090264630,0,63,63,0.25632632028,2.36521199880,60685.00000000000,62,0,54,0
Nigeria,97,1077169,74.80340217940,0,63,63,0.99224634203,4.85282210357,1068817.00000000000,62,0,3,0
Benin,98,137743,9.56548603459,0,62,62,0.24294519504,2.02447953763,33464.00000000000,61,0,45,0
Angola,99,1491699,103.59020750500,0,63,63,0.09455057622,1.65405323018,141041.00000000000,62,0,48,0
Croatia,100,90616,6.29277772744,0,63,63,7.55717533327,9.90926088098,684801.00000000000,62,0,3,6
Slovenia,101,34059,2.36520831441,0,63,63,8.08987345489,9.08232780690,275533.00000000000,62,0,63,6
Qatar,102,14396,0.99972221422,0,63,63,17.47283967770,19.49176837730,251539.00000000000,62,4,36,8
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.74910349437,6.92143447916,4307372.00000000000,63,0,2,0
Botswana,104,730557,50.73312459410,0,63,63,0.10483234026,1.39859703546,76586.00000000000,63,0,2,0
Zimbabwe,105,481221,33.41812473270,0,62,62,0.17978641830,1.93039312842,86517.00000000000,61,0,62,0
Bulgaria,106,178597,12.40256934520,0,63,63,4.12164258078,6.73614061456,736113.00000000000,62,0,56,4
Thailand,107,623806,43.31986076460,0,63,63,2.85573399422,8.20313802829,1781424.00000000000,62,0,3,0
San Marino,108,96,0.00666666661,13,60,47,41.81250000000,13.37855287700,4014.00000000000,41,58,13,44
Haiti,109,33217,2.30673609266,0,49,49,0.37917331487,2.54634799911,12595.00000000000,48,0,44,0
Dominican Republic,110,59825,4.15451385565,0,63,63,3.61260342666,8.32006189606,216124.00000000000,62,0,43,0
Chad,111,1538053,106.80923525700,0,59,59,0.00976039187,0.43630391981,15012.00000000000,58,0,32,0
Kuwait,112,23365,1.62256943146,0,63,63,16.11577145300,18.39722417660,376545.00000000000,62,0,53,7
El Salvador,113,24710,1.71597220849,0,63,63,5.86454876568,8.72112485904,144913.00000000000,62,0,51,4
Guatemala,114,132071,9.17159714885,0,63,63,2.04817863119,5.48604122416,270505.00000000000,62,0,49,0
East Timor,115,17858,1.24013887897,0,48,48,0.21306977265,1.91892843616,3805.00000000000,41,0,14,0
Brunei,116,6718,0.46652777405,0,63,63,6.76972313188,15.18094084120,45479.00000000000,61,0,41,0
Monaco,117,30,0.00208333332,45,62,17,55.13333333330,5.19444147356,1654.00000000000,15,56,46,56
Algeria,118,3062769,212.69228996500,0,63,63,0.64256396744,3.65915004316,1968025.00000000000,62,0,54,0
Mozambique,119,967112,67.16055501830,0,62,62,0.07782655990,1.38272660955,75267.00000000000,62,0,2,0
eSwatini,120,22324,1.55027776538,0,57,57,1.51361763125,4.80403870326,33790.00000000000,56,0,43,0
Burundi,121,31694,2.20097220461,0,48,48,0.16085063419,1.80646895274,5098.00000000000,41,0,32,0
Rwanda,122,29619,2.05687498355,0,55,55,0.25233802627,2.29860149744,7474.00000000000,50,0,28,0
Myanmar,123,832142,57.78763842660,0,62,62,0.15671243610,1.74801147808,130407.00000000000,61,0,62,0
Bangladesh,124,174719,12.13326379180,0,63,63,2.44617929361,5.06672810975,427394.00000000000,62,0,52,0
Andorra,125,714,0.04958333294,0,63,63,22.42577030810,17.78507564570,16012.00000000000,62,0,3,17
Afghanistan,126,901321,62.59173561040,0,63,63,0.09840001509,1.40558846150,88690.00000000000,62,0,59,0
Montenegro,127,21744,1.50999998792,0,60,60,2.65921633554,7.42347144564,57822.00000000000,59,0,3,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,63,63,4.10712882369,7.23406195589,344929.00000000000,62,0,3,0
Uganda,129,283177,19.66506928710,0,63,63,0.11214893865,1.60515988519,31758.00000000000,61,0,51,0
Cuba,130,138182,9.59597214545,0,63,63,2.02385983703,5.36746032123,279661.00000000000,62,0,53,0
Honduras,131,135703,9.42381936905,0,62,62,1.50032055297,4.72867407929,203598.00000000000,61,0,62,0
Ecuador,132,298533,20.73145816750,0,63,63,2.07235715984,6.30287670532,618667.00000000000,62,0,3,0
Colombia,133,1333091,92.57576314830,0,63,63,0.98642253230,4.46754739543,1314991.00000000000,63,0,2,0
Paraguay,134,508337,35.30118027310,0,63,63,0.43090902295,3.35247824981,219047.00000000000,61,0,53,0
Portugal,135,138031,9.58548603443,0,63,63,12.07866348860,15.13855415470,1667230.00000000000,62,0,51,6
Moldova,136,56763,3.94187496847,0,62,62,2.09941335025,5.01307068498,119169.00000000000,61,0,53,0
Turkmenistan,137,706442,49.05847182980,0,63,63,0.77453916953,3.96141169295,547167.00000000000,63,0,2,0
Jordan,138,121176,8.41499993268,0,63,63,2.88413547237,8.78648833267,349488.00000000000,62,0,51,0
Nepal,139,194803,13.52798600290,0,63,63,0.33759233687,2.00139140621,65764.00000000000,60,0,52,0
Lesotho,140,40364,2.80305553313,0,60,60,0.43444653652,2.77870040439,17536.00000000000,60,0,52,0
Cameroon,141,546377,37.94284691870,0,63,63,0.08971095050,1.47419650356,49016.00000000000,62,0,3,0
Gabon,142,304269,21.12979149760,0,63,63,0.28192487569,2.65338123788,85781.00000000000,61,0,63,0
Niger,143,1448244,100.57249919500,0,63,63,0.01764550725,0.57564713456,25555.00000000000,62,0,45,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.11205063632,1.75505692561,36574.00000000000,62,0,43,0
Togo,145,67305,4.67395829594,0,62,62,0.31589034990,2.59507815981,21261.00000000000,60,0,62,0
Ghana,146,281958,19.58041651000,0,63,63,0.66261641805,3.81319195455,186830.00000000000,62,0,3,0
Guinea-Bissau,147,39257,2.72618053375,0,25,25,0.03647757088,0.70853306761,1432.00000000000,22,0,19,0
United States of America,148,16089906,1117.35457439000,0,63,63,4.16226757322,10.49976459380,66970494.00000000000,63,0,2,0
Canada,149,21978810,1526.30623779000,0,63,63,0.62428302533,3.69684975960,13720998.00000000000,62,0,3,0
Mexico,150,2508648,174.21166527300,0,63,63,2.38517759367,7.26424144550,5983571.00000000000,63,0,2,0
Belize,151,27275,1.89409720707,0,54,54,0.97598533456,3.31040783204,26620.00000000000,52,0,35,0
Panama,152,88165,6.12256939546,0,63,63,1.35085351330,5.49693959416,119098.00000000000,62,0,3,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.74961461885,6.54983052652,1884083.00000000000,62,0,3,0
Papua New Guinea,154,547907,38.04909691780,0,60,60,0.10956968975,1.58711184299,60034.00000000000,58,0,59,0
Egypt,155,1306227,90.71020760770,0,63,63,2.34126763572,9.35364555036,3058227.00000000000,63,0,2,0
Yemen,156,550751,38.24659691620,0,63,63,0.90674914798,3.90600351866,499393.00000000000,62,0,51,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.01714355600,0.66179110664,22148.00000000000,62,0,53,0
Equatorial Guinea,158,31128,2.16166664937,0,57,57,0.29410819841,2.30674566026,9155.00000000000,52,0,31,0
Gambia,159,12643,0.87798610409,0,59,59,0.64565372143,3.97517138701,8163.00000000000,55,0,34,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,9.00443131462,11.04590459030,42672.00000000000,62,0,46,6
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,22.25050916500,19.86800575020,10925.00000000000,60,4,23,15
Kashmir,162,2983,0.20715277612,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Antarctica,163,73914,5.13291662560,0,8,8,0.00366642314,0.14131256108,271.00000000000,6,0,8,0
Australia,164,10021965,695.96978609900,0,63,63,0.20022999482,2.46278720352,2006698.00000000000,63,0,2,0
Fiji,165,23181,1.60979165379,0,42,42,0.92114231483,2.75070217554,21353.00000000000,39,0,33,0
New Zealand,166,420222,29.18208309990,0,63,63,0.82695337227,4.38496288783,347504.00000000000,62,0,46,0
Madagascar,167,735401,51.06951348030,0,63,63,0.02612044313,0.74256783579,19209.00000000000,61,0,46,0
Philippines,168,350966,24.37263869390,0,63,63,1.41468404347,5.16903208237,496506.00000000000,62,0,46,0
Sri Lanka,169,78211,5.43131940099,0,62,62,4.39410057409,6.01424540296,343667.00000000000,61,0,41,4
The Bahamas,170,16106,1.11847221327,0,63,63,2.03955047808,8.11368300329,32849.00000000000,62,0,29,0
Taiwan,171,46164,3.20583330769,0,63,63,17.27857204750,20.96548876520,797648.00000000000,62,0,43,6
Japan,172,549636,38.16916636130,0,63,63,12.88169443050,17.13922605110,7080243.00000000000,62,0,48,6
Iceland,173,280344,19.46833317760,0,62,62,0.78046970864,4.01096577636,218800.00000000000,61,0,3,0
Seychelles,174,507,0.03520833305,0,45,45,6.06706114398,8.11793251061,3076.00000000000,35,0,15,4
Kiribati,175,1115,0.07743055494,0,5,5,0.13811659193,0.72416956915,154.00000000000,4,0,5,0
Marshall Islands,176,186,0.01291666656,0,20,20,1.22043010753,3.22453828119,227.00000000000,13,0,8,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,22.08262155060,20.36959517470,134439.00000000000,62,0,3,14
Grenada,178,420,0.02916666643,3,45,42,10.02380952380,7.82878721751,4210.00000000000,37,5,23,8
Saint Vincent and the Grenadines,179,440,0.03055555531,0,43,43,6.52727272727,7.08129301355,2872.00000000000,34,4,18,5
Barbados,180,530,0.03680555526,7,63,56,30.03962264150,17.11405512660,15921.00000000000,57,12,56,25
Saint Lucia,181,729,0.05062499960,0,56,56,12.84362139920,11.14969675720,9363.00000000000,52,4,42,9
Dominica,182,881,0.06118055507,0,28,28,2.22020431328,3.76302586171,1956.00000000000,21,0,16,0
Antigua and Barbuda,183,557,0.03868055525,0,62,62,13.01436265710,15.67602230230,7249.00000000000,59,0,23,8
Saint Kitts and Nevis,184,323,0.02243055538,0,53,53,12.26315789470,11.04544953150,3961.00000000000,47,7,15,8
Jamaica,185,13557,0.94145832580,0,63,63,8.67116618721,10.12349815700,117555.00000000000,62,5,39,6
Mauritius,186,2505,0.17395833194,0,63,63,14.93213572850,13.55489265910,37405.00000000000,62,6,63,10
Comoros,187,1991,0.13826388778,0,12,12,0.42491210447,1.45111612244,846.00000000000,11,0,12,0
,188,1207,0.08381944377,0,24,24,1.58492129246,3.46972293882,1913.00000000000,21,0,23,0
Cabo Verde,189,4720,0.32777777516,0,56,56,2.21144067797,5.13584491678,10438.00000000000,50,0,31,0
Malta,190,470,0.03263888863,7,63,56,47.41914893620,15.24986415420,22287.00000000000,54,62,7,53
Singapore,191,599,0.04159722189,46,63,17,62.51752921540,1.78827844730,37448.00000000000,14,63,51,63
Tonga,192,747,0.05187499959,0,28,28,2.69879518072,3.46627062065,2016.00000000000,19,0,21,3
Samoa,193,3347,0.23243055370,0,25,25,0.59725126979,2.28824399162,1999.00000000000,22,0,24,0
Solomon Islands,194,32184,2.23499998212,0,21,21,0.02945563013,0.50167740204,948.00000000000,18,0,14,0
Tuvalu,195,29,0.00201388887,0,4,4,0.86206896552,1.54750383947,25.00000000000,3,0,3,0
Maldives,196,129,0.00895833326,0,48,48,10.16279069770,13.70440471130,1311.00000000000,30,0,8,4
Nauru,197,35,0.00243055554,3,11,8,6.82857142857,2.23588543389,239.00000000000,9,5,3,7
Federated States of Micronesia,198,744,0.05166666625,0,13,13,1.81048387097,2.45449944139,1347.00000000000,12,0,11,0
Vanuatu,199,14976,1.03999999168,0,26,26,0.15297809829,1.22230339362,2291.00000000000,23,0,20,0
Palau,200,575,0.03993055524,0,22,22,0.97739130435,3.20833319503,562.00000000000,16,0,3,0
Bahrain,201,757,0.05256944402,4,63,59,47.84412153240,19.27084321120,36218.00000000000,60,63,51,62
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
