SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
Latvia,51,136848,9.50333325731,0,62,62,1.55226967146,5.46352559368,212425.00000000000,61,0,3,0
Norway,52,862002,59.86124952110,0,63,63,3.37103858228,9.02315696224,2905842.00000000000,61,0,4,0
Sweden,53,1131243,78.55854103820,0,63,63,3.98823683329,8.98617249511,4511665.00000000000,61,0,4,0
Finland,54,898283,62.38076338980,0,63,63,3.39643742562,8.99782951644,3050962.00000000000,61,0,4,0
Vietnam,55,402394,27.94402755420,0,63,63,0.71116865560,3.11400074115,286170.00000000000,62,0,59,0
Cambodia,56,217016,15.07055543500,0,63,63,0.03506193092,0.97907338026,7609.00000000000,53,0,26,0
Luxembourg,57,4681,0.32506944184,6,63,57,22.53300576800,14.60920943600,105477.00000000000,58,13,6,17
United Arab Emirates,58,90774,6.30374994957,0,63,63,6.87356511776,13.75893939510,623941.00000000000,62,0,3,0
Belgium,59,56126,3.89763885771,0,63,63,29.22684673770,17.10899999910,1640386.00000000000,61,7,4,27
Georgia,60,109182,7.58208327268,0,49,49,0.46886849481,2.25202996241,51192.00000000000,48,0,41,0
Macedonia,61,39477,2.74145831140,0,63,63,2.91313929630,6.11854660647,115002.00000000000,62,0,63,0
Albania,62,43765,3.03923608680,0,58,58,1.26946189878,3.86855085616,55558.00000000000,57,0,42,0
Azerbaijan,63,131531,9.13409714915,0,62,62,2.12911785054,5.48981491196,280045.00000000000,61,0,3,0
Kosovo,64,17241,1.19729165709,0,55,55,3.71208166580,5.60900891407,64000.00000000000,51,0,43,0
Turkey,65,1169384,81.20722157260,0,63,63,1.88139225438,5.49824287694,2200070.00000000000,62,0,52,0
Spain,66,773025,53.68229123720,0,63,63,6.17217166327,11.50108590870,4771243.00000000000,62,0,3,0
Laos,67,281234,19.53013873260,0,61,61,0.06065767297,1.01730589624,17059.00000000000,59,0,35,0
Kyrgyzstan,68,308881,21.45006927280,0,62,62,0.63845947145,3.22329056936,197208.00000000000,61,0,62,0
Armenia,69,45122,3.13347219715,0,55,55,0.93216169496,3.53372923376,42061.00000000000,54,0,3,0
Denmark,70,4443327,308.56437253100,0,63,63,0.18725810637,1.96155273908,832049.00000000000,61,0,63,0
Libya,71,2129936,147.91222103900,0,63,63,0.46062182150,3.23012151037,981095.00000000000,62,0,51,0
Tunisia,72,220486,15.31152765530,0,63,63,2.06570031657,6.52839426812,455458.00000000000,62,0,57,0
Romania,73,394378,27.38736089200,0,63,63,2.80212638636,5.26150930396,1105097.00000000000,62,0,63,0
Hungary,74,159246,11.05874991150,0,63,63,5.75841151426,8.96780821965,917004.00000000000,62,0,3,5
Slovakia,75,85242,5.91958328598,0,63,63,8.86215715258,9.42449601353,755428.00000000000,62,0,63,7
Poland,76,592479,41.14437467080,0,63,63,6.41514551571,9.12474469567,3800839.00000000000,62,0,3,5
Ireland,77,134412,9.33416659199,0,63,63,4.94909680683,7.98259316215,665218.00000000000,61,0,51,5
Greece,78,196929,13.67562489060,0,63,63,4.23600383895,8.09383255346,834192.00000000000,62,0,3,0
Zambia,79,904324,62.80027727540,0,63,63,0.10600846599,1.67763710824,95866.00000000000,61,0,38,0
Sierra Leone,80,84695,5.88159717517,0,48,48,0.03186728851,0.72331395043,2699.00000000000,36,0,15,0
Guinea,81,290510,20.17430539420,0,54,54,0.03876630753,0.85954802520,11262.00000000000,51,0,34,0
Liberia,82,112194,7.79124993767,0,11,11,0.00626593222,0.18434252159,703.00000000000,8,0,11,0
Central African Republic,83,727873,50.54673570670,0,56,56,0.00699435204,0.37460457812,5091.00000000000,44,0,24,0
Sudan,84,2262248,157.10055429900,0,63,63,0.06963957975,1.28808512647,157542.00000000000,62,0,52,0
Djibouti,85,26109,1.81312498550,0,62,62,0.15477421579,2.15151996571,4041.00000000000,45,0,12,0
Eritrea,86,148570,10.31736102860,0,62,62,0.05180722892,1.08705737909,7697.00000000000,57,0,3,0
Austria,87,144646,10.04486103080,0,63,63,6.27892233453,9.11568552066,908221.00000000000,62,0,3,5
Iraq,88,608348,42.24638855090,0,63,63,1.62678598434,5.66188668322,989652.00000000000,62,0,52,0
Italy,89,477696,33.17333306790,0,63,63,13.56438613680,14.82141449940,6479653.00000000000,62,0,3,9
Switzerland,90,70296,4.88166662761,0,63,63,10.47810686240,13.64975292450,736569.00000000000,61,0,4,7
Iran,91,2247640,156.08610986200,0,63,63,1.95292306597,6.29908416144,4389468.00000000000,62,0,51,0
Liechtenstein,92,237,0.01645833320,0,46,46,17.57805907170,13.35427773360,4166.00000000000,40,0,16,18
Ivory Coast,93,378558,26.28874978970,0,63,63,0.30579990385,2.39927158062,115763.00000000000,61,0,47,0
Republic of Serbia,94,125829,8.73812493010,0,63,63,4.35551422963,7.44015290481,548050.00000000000,62,0,3,0
Mali,95,1536343,106.69048525800,0,63,63,0.01375278828,0.55646777408,21129.00000000000,62,0,3,0
Senegal,96,236749,16.44090264630,0,63,63,0.16318125948,1.97420184599,38633.00000000000,62,0,47,0
Nigeria,97,1077169,74.80340217940,0,63,63,1.38325462393,6.56865994716,1489999.00000000000,62,0,3,0
Benin,98,137743,9.56548603459,0,62,62,0.13583993379,1.63380349487,18711.00000000000,59,0,3,0
Angola,99,1491699,103.59020750500,0,63,63,0.03778778426,0.93945167953,56368.00000000000,62,0,58,0
Croatia,100,90616,6.29277772744,0,63,63,4.99301447868,8.09359057376,452447.00000000000,62,0,3,0
Slovenia,101,34059,2.36520831441,0,63,63,7.56942364720,9.29058349372,257807.00000000000,61,0,54,6
Qatar,102,14396,0.99972221422,0,63,63,12.23791330930,15.79930250470,176177.00000000000,61,0,52,6
Saudi Arabia,103,2462617,171.01506807600,0,63,63,1.22174987016,5.80212941661,3008702.00000000000,62,0,47,0
Botswana,104,730557,50.73312459410,0,62,62,0.06176793871,1.11380547745,45125.00000000000,61,0,56,0
Zimbabwe,105,481221,33.41812473270,0,63,63,0.31827164650,2.84644295602,153159.00000000000,62,0,54,0
Bulgaria,106,178597,12.40256934520,0,62,62,3.25152718131,5.30091225588,580713.00000000000,61,0,62,0
Thailand,107,623806,43.31986076460,0,63,63,2.41924252091,7.24722100692,1509138.00000000000,62,0,3,0
San Marino,108,96,0.00666666661,16,59,43,41.36458333330,12.35677934010,3971.00000000000,39,41,19,42
Haiti,109,33217,2.30673609266,0,60,60,0.40211337568,3.05112912158,13357.00000000000,60,0,2,0
Dominican Republic,110,59825,4.15451385565,0,63,63,2.97058086084,7.49297620385,177715.00000000000,62,0,47,0
Chad,111,1538053,106.80923525700,0,61,61,0.00424497725,0.30089213484,6529.00000000000,48,0,21,0
Kuwait,112,23365,1.62256943146,0,63,63,14.84305585280,17.64429610180,346808.00000000000,62,0,3,7
El Salvador,113,24710,1.71597220849,0,63,63,4.26131121004,8.32391033995,105297.00000000000,62,0,40,3
Guatemala,114,132071,9.17159714885,0,63,63,1.10289919816,4.51322583868,145661.00000000000,62,0,42,0
East Timor,115,17858,1.24013887897,0,47,47,0.21715757644,1.65341498177,3878.00000000000,37,0,14,0
Brunei,116,6718,0.46652777405,0,63,63,7.03438523370,16.07532441130,47257.00000000000,61,0,47,0
Monaco,117,30,0.00208333332,48,57,9,53.96666666670,2.30193155608,1619.00000000000,9,52,48,54
Algeria,118,3062769,212.69228996500,0,63,63,0.53864493209,3.38298482495,1649745.00000000000,62,0,52,0
Mozambique,119,967112,67.16055501830,0,62,62,0.03892930705,0.90319436868,37649.00000000000,61,0,59,0
eSwatini,120,22324,1.55027776538,0,53,53,1.25371797169,4.03972026100,27988.00000000000,52,0,34,0
Burundi,121,31694,2.20097220461,0,43,43,0.10389979176,1.35974055040,3293.00000000000,37,0,19,0
Rwanda,122,29619,2.05687498355,0,53,53,0.20777203822,2.06586055510,6154.00000000000,47,0,27,0
Myanmar,123,832142,57.78763842660,0,63,63,0.16285922355,1.69954703771,135522.00000000000,62,0,42,0
Bangladesh,124,174719,12.13326379180,0,63,63,2.07273393277,5.20153847235,362146.00000000000,62,0,48,0
Andorra,125,714,0.04958333294,0,62,62,18.14845938380,17.50319151790,12958.00000000000,59,0,45,11
Afghanistan,126,901321,62.59173561040,0,58,58,0.02981401743,0.69199411457,26872.00000000000,56,0,48,0
Montenegro,127,21744,1.50999998792,0,54,54,1.46164459161,4.88851055897,31782.00000000000,53,0,3,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,52,52,1.91559005989,4.21830353705,160877.00000000000,51,0,49,0
Uganda,129,283177,19.66506928710,0,63,63,0.11766492335,1.62275918049,33320.00000000000,60,0,43,0
Cuba,130,138182,9.59597214545,0,63,63,1.47230464170,4.57648341784,203446.00000000000,63,0,2,0
Honduras,131,135703,9.42381936905,0,62,62,0.81626787912,3.95939874748,110770.00000000000,61,0,50,0
Ecuador,132,298533,20.73145816750,0,63,63,1.65683525774,5.83932114456,494620.00000000000,61,0,47,0
Colombia,133,1333091,92.57576314830,0,63,63,0.88093310959,4.51131625733,1174364.00000000000,63,0,2,0
Paraguay,134,508337,35.30118027310,0,63,63,0.35625579094,3.14834365337,181098.00000000000,61,0,55,0
Portugal,135,138031,9.58548603443,0,63,63,7.38306612283,12.06054449340,1019092.00000000000,62,0,3,4
Moldova,136,56763,3.94187496847,0,60,60,4.61277592798,5.50373686484,261835.00000000000,59,0,60,4
Turkmenistan,137,706442,49.05847182980,0,63,63,0.48551190331,2.94762397785,342986.00000000000,62,0,63,0
Jordan,138,121176,8.41499993268,0,63,63,2.05180893906,7.15838413246,248630.00000000000,62,0,52,0
Nepal,139,194803,13.52798600290,0,62,62,0.27560150511,2.01080675878,53688.00000000000,59,0,46,0
Lesotho,140,40364,2.80305553313,0,61,61,0.29754236448,2.44760027504,12010.00000000000,57,0,29,0
Cameroon,141,546377,37.94284691870,0,63,63,0.07947076835,1.33380641917,43421.00000000000,61,0,45,0
Gabon,142,304269,21.12979149760,0,63,63,0.22696692729,2.51462035372,69059.00000000000,61,0,49,0
Niger,143,1448244,100.57249919500,0,63,63,0.01469227561,0.56035749838,21278.00000000000,61,0,48,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.06311158496,1.31668392356,20600.00000000000,62,0,3,0
Togo,145,67305,4.67395829594,0,63,63,0.26770670827,2.43651877392,18018.00000000000,61,0,37,0
Ghana,146,281958,19.58041651000,0,63,63,0.55069194703,3.54109992845,155272.00000000000,62,0,3,0
Guinea-Bissau,147,39257,2.72618053375,0,36,36,0.04488371501,0.88878913223,1762.00000000000,32,0,21,0
United States of America,148,16089906,1117.35457439000,0,63,63,4.16078620969,10.64163710040,66946659.00000000000,63,0,2,0
Canada,149,21978810,1526.30623779000,0,63,63,0.68333826991,4.01485145646,15018962.00000000000,62,0,3,0
Mexico,150,2508648,174.21166527300,0,63,63,1.95935021573,6.58348675114,4915320.00000000000,63,0,2,0
Belize,151,27275,1.89409720707,0,61,61,0.56278643446,2.69895745382,15350.00000000000,50,0,36,0
Panama,152,88165,6.12256939546,0,63,63,0.99080133840,4.73977695912,87354.00000000000,62,0,52,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.47366593119,6.19084808773,1586926.00000000000,63,0,2,0
Papua New Guinea,154,547907,38.04909691780,0,61,61,0.06506213646,1.18980639980,35648.00000000000,60,0,52,0
Egypt,155,1306227,90.71020760770,0,63,63,1.54326774749,6.97000483836,2015858.00000000000,62,0,3,0
Yemen,156,550751,38.24659691620,0,63,63,0.33070480126,2.26081087211,182136.00000000000,62,0,53,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.01316728513,0.58894803188,17011.00000000000,59,0,47,0
Equatorial Guinea,158,31128,2.16166664937,0,62,62,0.28466332562,2.80559958788,8861.00000000000,57,0,33,0
Gambia,159,12643,0.87798610409,0,49,49,0.34177014949,2.60309399174,4321.00000000000,44,0,24,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,6.32327495252,9.18930292234,29966.00000000000,61,0,34,5
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,17.94704684320,18.87792400400,8812.00000000000,58,0,37,10
Kashmir,162,2983,0.20715277612,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Antarctica,163,73914,5.13291662560,0,9,9,0.00374759856,0.16058085146,277.00000000000,6,0,7,0
Australia,164,10021965,695.96978609900,0,63,63,0.19055983532,2.42523028626,1909784.00000000000,63,0,2,0
Fiji,165,23181,1.60979165379,0,47,47,0.68612225530,2.70519351160,15905.00000000000,43,0,27,0
New Zealand,166,420222,29.18208309990,0,63,63,0.83488489418,4.67233806655,350837.00000000000,62,0,3,0
Madagascar,167,735401,51.06951348030,0,62,62,0.02584440326,0.73317429869,19006.00000000000,58,0,39,0
Philippines,168,350966,24.37263869390,0,63,63,1.15391519406,4.98135907754,404985.00000000000,62,0,47,0
Sri Lanka,169,78211,5.43131940099,0,63,63,2.47798902968,5.17357592913,193806.00000000000,62,0,46,0
The Bahamas,170,16106,1.11847221327,0,63,63,1.80690425928,7.38230418067,29102.00000000000,62,0,43,0
Taiwan,171,46164,3.20583330769,0,63,63,15.01693960660,19.55455154040,693242.00000000000,62,0,41,5
Japan,172,549636,38.16916636130,0,63,63,13.68349780580,17.24169620730,7520943.00000000000,62,0,3,6
Iceland,173,280344,19.46833317760,0,63,63,0.78926961162,4.71883221896,221267.00000000000,58,0,7,0
Seychelles,174,507,0.03520833305,0,46,46,5.22485207101,7.94413021418,2649.00000000000,35,0,18,0
Kiribati,175,1115,0.07743055494,0,5,5,0.10044843049,0.59500896913,112.00000000000,4,0,5,0
Marshall Islands,176,186,0.01291666656,0,40,40,1.61290322581,5.66166558202,300.00000000000,13,0,6,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,11.57260183970,15.04193606780,70454.00000000000,62,0,44,6
Grenada,178,420,0.02916666643,0,34,34,4.90714285714,4.92500388480,2061.00000000000,25,4,10,4
Saint Vincent and the Grenadines,179,440,0.03055555531,0,45,45,5.60227272727,6.06955849212,2465.00000000000,30,3,15,4
Barbados,180,530,0.03680555526,4,63,59,24.02452830190,17.13193427340,12733.00000000000,60,13,37,17
Saint Lucia,181,729,0.05062499960,0,56,56,9.02194787380,10.02039407610,6577.00000000000,49,4,26,5
Dominica,182,881,0.06118055507,0,32,32,2.44040862656,3.02864145658,2150.00000000000,20,0,10,3
Antigua and Barbuda,183,557,0.03868055525,0,60,60,9.44165170557,12.71771645440,5259.00000000000,55,0,19,6
Saint Kitts and Nevis,184,323,0.02243055538,0,57,57,10.71826625390,10.73482256820,3462.00000000000,43,5,22,7
Jamaica,185,13557,0.94145832580,0,63,63,8.67551818249,10.81411196840,117614.00000000000,62,4,41,5
Mauritius,186,2505,0.17395833194,0,62,62,11.93852295410,12.55099828290,29906.00000000000,61,4,41,8
Comoros,187,1991,0.13826388778,0,12,12,0.66549472627,1.75484111728,1325.00000000000,11,0,11,0
,188,1207,0.08381944377,0,27,27,1.33222866611,3.76371023743,1608.00000000000,24,0,21,0
Cabo Verde,189,4720,0.32777777516,0,57,57,1.23961864407,4.31463785903,5851.00000000000,45,0,18,0
Malta,190,470,0.03263888863,8,63,55,47.37234042550,14.89136837130,22265.00000000000,54,62,8,53
Singapore,191,599,0.04159722189,46,63,17,62.32721202000,1.99492948402,37334.00000000000,16,63,46,63
Tonga,192,747,0.05187499959,0,47,47,3.80455153949,5.33376812043,2842.00000000000,28,0,23,4
Samoa,193,3347,0.23243055370,0,31,31,0.67582910069,2.53786823810,2262.00000000000,26,0,13,0
Solomon Islands,194,32184,2.23499998212,0,27,27,0.03551454139,0.56698917434,1143.00000000000,21,0,10,0
Tuvalu,195,29,0.00201388887,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Maldives,196,129,0.00895833326,0,57,57,8.03875968992,14.84984436050,1037.00000000000,27,0,7,0
Nauru,197,35,0.00243055554,4,29,25,11.62857142860,6.57304327988,407.00000000000,18,5,4,10
Federated States of Micronesia,198,744,0.05166666625,0,24,24,2.70026881720,3.58614417380,2009.00000000000,23,0,15,0
Vanuatu,199,14976,1.03999999168,0,62,62,0.56577190171,3.75515328498,8473.00000000000,58,0,31,0
Palau,200,575,0.03993055524,0,37,37,1.06434782609,4.21810159864,612.00000000000,21,0,10,0
Bahrain,201,757,0.05256944402,0,63,63,45.51783355350,20.66787784700,34457.00000000000,60,63,0,57
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
